id,body,created_at
754684026,/duplicate https://github.com/microsoft/vscode/issues/76548,2021-01-05T14:54:05Z
754684341,Duplicate of #112537 (which will be fixed in tomorrow's insiders),2021-01-05T14:54:36Z
754692703,"Makes sense, let me assign to Jaunary to investigate more into this.",2021-01-05T15:06:09Z
754695928,"> I think it is unclear and redundant to listen/update submenu changes outside menu service. It would be nice if menuservice / submenu triggers a change event on sub menu changes too.

So, you want that a menu fires its onDidChange event whenever one of its submenu has changed, right? I think that makes sense. The leaking with `IMenu#getActions()` is real but the MenuItemAction and SubmenuItemAction shouldn't be alive and not listing. The use of the Action type was a pragmatic choice because it was (still is) a popular type back then but in theory those ""actions"" are only a collection of properties that describe a command. Consumer of menus should call `getActions` in response on a menu change event",2021-01-05T15:11:06Z
754696948,"> I don't think any other software on your machine would support this scenario, since the OS composition remains in composition mode when you press alt+k.

I tested same key composition on IntelliJ IDEA and Visual Studio, but there is no problem like this.",2021-01-05T15:12:54Z
754697639,"Happy New Year,

Yes I can reproduce this with js-debug adapter which has child sessions. The issue is that when a debug session is stopped we do not focus the stack frame, but only the session. What this means is that the variables does not display anything since a stack frame is not focused.
I acknowledge that this is a bug. And I think @connor4312 might have hit something similiar in the past",2021-01-05T15:14:06Z
754698534,"Thanks. I acknowledge the issue. And we would welcome a PR that neatly fixes this and adds a test, thus adding help wanted label.",2021-01-05T15:15:33Z
754702076,Thanks @nrayburn-tech ,2021-01-05T15:21:09Z
754702771,Is it fair to say that this is only a request to hide things from the file explorer?,2021-01-05T15:22:23Z
754703656,Thank you for trying that. So when you press alt+k in those the composition mode stops or can you still compose?,2021-01-05T15:23:48Z
754707269,It's a dup of https://github.com/microsoft/vscode/issues/70614.,2021-01-05T15:29:11Z
754709197,"Ok, so this is a vue file. You have to file the request against the vue extension. If you use vetur, that's the repo: https://github.com/vuejs/vetur",2021-01-05T15:32:07Z
754721147,I split the flow control and event batching portion of this into https://github.com/microsoft/vscode/issues/113827,2021-01-05T15:51:08Z
754722685,"Not sure if this belongs here, or would be better a new feature request: If I have already two panels open next to each other, opening the git diff in one panel is pretty small and no fun to read, e.g.:

![image](https://user-images.githubusercontent.com/3596742/103667383-24f98680-4f76-11eb-8155-2c7db3cbaf25.png)

- For me it would be nice, if the first two panels would be used for the diff
- In IntelliJ the diffs opens in a detached popup, which I can move around and resize individually. I also like this feature a lot",2021-01-05T15:53:42Z
754728186,Pinging `notebook` topic followers: @claudiaregio @rchiodo @greazer @donjayamanne @jilljac,2021-01-05T16:02:15Z
754735834,"I'm honestly baffled that so many seem to crave this feature to be **built-in**! There are working solutions for this! I for instance love good ol [Winmerge](https://github.com/winmerge/winmerge)! And with [GitHub Desktop](https://desktop.github.com/)s diff view I hardly miss this as well.

I'd rather see this as a proper (maybe even first class) **extension**. VS Code doesn't have to have everything on board.",2021-01-05T16:13:54Z
754736544,"Yes, ty, this does help.",2021-01-05T16:15:06Z
754736633,"Hi @0dinD, thank you for suggested clarification. The vscode-api topic is autogenerated from https://github.com/microsoft/vscode/blob/master/src/vs/vscode.d.ts so moving this suggestion to the vscode repo.
Feel free to submit a PR with your updated note.",2021-01-05T16:15:16Z
754740585,"I remember this problem happened to many old (and poorly-designed) React apps.

Usually the most simple input looks like this:

```jsx
const [value, setValue] = useState('');
const handleChange = e => setValue(e.target.value);
return <input value={value} onChange={handleChange} />
```

However some apps filter input in the event handler, which causes React to re-render the `<input>`, and IMEs will behave incorrectly.

So basically you should not replace the `<input>` element, or set its value programmatically.",2021-01-05T16:21:27Z
754741140,"Folks, how about we stop discussing how the icon should be like and start talking about why no decision has been made by the VS Code team? We've been discussing almost the same issue since Big Sur's beta introduction, and now it's been months since the official release.

Discussing how the icon should be won't do any good as the team should take the decision of changing the current icon first, then discussing internally, and possibly using our feedback written here.

And thanks to the ones who gave tips on how to change the app icon locally, but the issue is about reaching out to the team itself to change the icon shape for everyone.",2021-01-05T16:22:19Z
754745004,"Not a Typescript magician here, otherwise I would have provided a pull request. 😬 ",2021-01-05T16:28:48Z
754751515,"Thanks for the logs. It looks like VS Code doesn't get the debugger connection back from Node.js. Can you check on a few things?

1. Check what the `process.env.NODE_OPTIONS` are in your app
2. See if the app runs if you run it in the integrated console (remove `""console"":""integratedTerminal""`)",2021-01-05T16:39:25Z
754751765,Yep :),2021-01-05T16:40:02Z
754752050,"I tried removing integrated terminal.  The app seems to run, but it does not fix the breakpoint issue.",2021-01-05T16:40:38Z
754752252,"I can submit a PR.  @isidorn looking at the file/folder checks it looks like these two sets should be added.  If they look right, I will send a PR for them.

- File without extension
  - `file => file1`
  - `file1 => file2`
- Version number only, without extension
  - `1` => `2`
",2021-01-05T16:41:05Z
754753426,"```
<dir>(master)$  /usr/bin/env NODE_ENV=development 'NODE_OPTIONS=--require <homedir>/.vscode-server/bin/ea3859d4ba2f3e577a159bc91e3074c5d85c0523/extensions/ms-vscode.js-debug/src/bootloader.bundle.js --inspect-publish-uid=http' 'VSCODE_INSPECTOR_OPTIONS={""inspectorIpc"":""/tmp/node-cdp.18470-1.sock"",""deferredMode"":false,""waitForDebugger"":"""",""execPath"":""/usr/bin/node"",""onlyEntrypoint"":false,""autoAttachMode"":""always"",""fileCallback"":""/tmp/node-debug-callback-3d5f5fcbd56d026d""}' /usr/bin/node --expose-gc ./service/iam/index.js 
Debugger attached.
```",2021-01-05T16:43:46Z
754753935,We recently added an `invalidated` event that should work here https://microsoft.github.io/debug-adapter-protocol/specification#Events_Invalidated,2021-01-05T16:44:48Z
754755259,The latest vscode-emmet-helper seems to be broken. Closing.,2021-01-05T16:47:08Z
754755934,"@ewerybody not everyone is using Windows, and this deals with more than just diff.  A plug-in(s) would be fine with me.
Personally, I'm missing the compare/merge from SlickEdit, which would let you merge by line or block.  P4Merge was good, too.",2021-01-05T16:48:14Z
754756120,"Uh, weird: 
![image](https://user-images.githubusercontent.com/323878/103673675-bc3cea80-4f32-11eb-95b3-b10b9200ea31.png)

anything else missing?

You can set log level -> Trace and see search logs in the Window output channel

You could have those settings in your user settings too",2021-01-05T16:48:32Z
754758418,[![CLA assistant check](https://cla.opensource.microsoft.com/pull/badge/signed)](https://cla.opensource.microsoft.com/microsoft/vscode?pullRequest=113837) <br/>All CLA requirements met.,2021-01-05T16:52:00Z
754758897,"Related - https://github.com/microsoft/vscode/issues/113732

Underlying rule - all commands those shown in command pallette should be able to configurable from keybindings editor.

Fixed.",2021-01-05T16:52:45Z
754758913,"@aeschli Hi Friend, adding you here based on interaction in https://github.com/microsoft/vscode/issues/107144

",2021-01-05T16:52:46Z
754759565,@bpasero here is the issue I discussed in PR https://github.com/microsoft/vscode/issues/70413,2021-01-05T16:53:48Z
754763952,@nrayburn-tech makes sense. Make sure to cover with tests and no need to go too fancy! Thanks,2021-01-05T17:00:43Z
754765695,"<!-- 6d457af9-96bd-47a8-a0e8-ecf120dfffc1 -->
This feature request is now a candidate for our backlog. The community has 60 days to [upvote](https://github.com/microsoft/vscode/wiki/Issues-Triaging#up-voting-a-feature-request) the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation](https://aka.ms/vscode-issue-lifecycle).

Happy Coding!",2021-01-05T17:03:25Z
754765808,Thanks for checking. Do you have any antivirus/firewall running which could be preventing the connection from happening?,2021-01-05T17:03:35Z
754766947,"Makes sense, let's move to On-Deck and we can easily add it.",2021-01-05T17:05:20Z
754767850,"I'm with @Bitbangr on this - not everyone is on Win and this would be fine as first-class extension. I would love to have line-by-line left-right replacement similar to BeyondCompare on Windows.

The GitHub Desktop client is definitely handy (and I personally prefer using it for full side-by-side comparison to the current diff view in VS Code), but it doesn't offer anything near this in terms of merging/overwriting functionality, at least on OS X. In conflict resolution mode (e.g. mid-`git rebase`) it basically just hands off entirely to your IDE if you want anything other than brute-force entire file replacement.",2021-01-05T17:06:41Z
754768058,"```
 5  Electron Framework!(anonymous namespace)::OnNoMemory(unsigned long) [oom.h : 21 + 0x4]
     fp = 0x000000016b748310    lr = 0x000000010974e848
     sp = 0x000000016b748310    pc = 0x000000010974ed68
    Found by: previous frame's frame pointer
 6  Electron Framework!blink::ReportOOMErrorInMainThread(char const*, bool) [v8_initializer.cc : 102 + 0x0]
     fp = 0x000000016b748340    lr = 0x0000000107c298f4
     sp = 0x000000016b748320    pc = 0x000000010974e848
    Found by: previous frame's frame pointer
 7  Electron Framework!v8::Utils::ReportOOMFailure(v8::internal::Isolate*, char const*, bool) [api.cc : 522 + 0x8]
     fp = 0x000000016b74cd90    lr = 0x0000000107c298b4
     sp = 0x000000016b748350    pc = 0x0000000107c298f4
    Found by: previous frame's frame pointer
 8  Electron Framework!v8::internal::V8::FatalProcessOutOfMemory(v8::internal::Isolate*, char const*, bool) [api.cc : 479 + 0xc]
     fp = 0x000000016b74cdc0    lr = 0x0000000107eb1a38
     sp = 0x000000016b74cda0    pc = 0x0000000107c298b4
    Found by: previous frame's frame pointer
 9  Electron Framework!v8::internal::wasm::WasmCodeManager::Commit(v8::base::AddressRegion) [wasm-code-manager.cc : 0 + 0x8]
     fp = 0x000000016b74ce80    lr = 0x00000001054e26dc
     sp = 0x000000016b74cdd0    pc = 0x0000000107eb1a38
    Found by: previous frame's frame pointer
10  Electron Framework!v8::internal::wasm::WasmCodeAllocator::AllocateForCodeInRegion(v8::internal::wasm::NativeModule*, unsigned long, v8::base::AddressRegion, v8::internal::wasm::WasmCodeAllocator::OptionalLock const&) [wasm-code-manager.cc : 680 + 0x4]
     fp = 0x000000016b74cee0    lr = 0x00000001054e2f74
     sp = 0x000000016b74ce90    pc = 0x00000001054e26dc
    Found by: previous frame's frame pointer
11  Electron Framework!v8::internal::wasm::NativeModule::CreateEmptyJumpTableInRegion(int, v8::base::AddressRegion, v8::internal::wasm::WasmCodeAllocator::OptionalLock const&) [wasm-code-manager.cc : 1232 + 0x8]
     fp = 0x000000016b74d170    lr = 0x00000001054e2288
     sp = 0x000000016b74cef0    pc = 0x00000001054e2f74
    Found by: previous frame's frame pointer
12  Electron Framework!v8::internal::wasm::NativeModule::AddCodeSpace(v8::base::AddressRegion, v8::internal::wasm::WasmCodeAllocator::OptionalLock const&) [wasm-code-manager.cc : 1344 + 0x10]
     fp = 0x000000016b74d200    lr = 0x00000001054e2e0c
     sp = 0x000000016b74d180    pc = 0x00000001054e2288
    Found by: previous frame's frame pointer
13  Electron Framework!v8::internal::wasm::NativeModule::NativeModule(v8::internal::wasm::WasmEngine*, v8::internal::wasm::WasmFeatures const&, v8::internal::VirtualMemory, std::__1::shared_ptr<v8::internal::wasm::WasmModule const>, std::__1::shared_ptr<v8::internal::Counters>, std::__1::shared_ptr<v8::internal::wasm::NativeModule>*) [wasm-code-manager.cc : 525 + 0x8]
     fp = 0x000000016b74d2f0    lr = 0x0000000107eb2a44
     sp = 0x000000016b74d210    pc = 0x00000001054e2e0c
    Found by: previous frame's frame pointer
14  Electron Framework!v8::internal::wasm::WasmCodeManager::NewNativeModule(v8::internal::wasm::WasmEngine*, v8::internal::Isolate*, v8::internal::wasm::WasmFeatures const&, unsigned long, std::__1::shared_ptr<v8::internal::wasm::WasmModule const>) [wasm-code-manager.cc : 807 + 0x18]
     fp = 0x000000016b74d380    lr = 0x0000000107ebf59c
     sp = 0x000000016b74d300    pc = 0x0000000107eb2a44
    Found by: previous frame's frame pointer
15  Electron Framework!v8::internal::wasm::WasmEngine::NewNativeModule(v8::internal::Isolate*, v8::internal::wasm::WasmFeatures const&, std::__1::shared_ptr<v8::internal::wasm::WasmModule const>, unsigned long) [wasm-engine.cc : 1058 + 0xc]
     fp = 0x000000016b74d3e0    lr = 0x0000000107e97b18
     sp = 0x000000016b74d390    pc = 0x0000000107ebf59c
    Found by: previous frame's frame pointer
16  Electron Framework!v8::internal::wasm::AsyncCompileJob::CreateNativeModule(std::__1::shared_ptr<v8::internal::wasm::WasmModule const>, unsigned long) [module-compiler.cc : 1917 + 0xc]
     fp = 0x000000016b74d4c0    lr = 0x0000000107e9c8a8
     sp = 0x000000016b74d3f0    pc = 0x0000000107e97b18
    Found by: previous frame's frame pointer
17  Electron Framework!v8::internal::wasm::AsyncCompileJob::PrepareAndStartCompile::RunInForeground(v8::internal::wasm::AsyncCompileJob*) [module-compiler.cc : 2356 + 0x8]
     fp = 0x000000016b74d520    lr = 0x0000000107e9c710
     sp = 0x000000016b74d4d0    pc = 0x0000000107e9c8a8
    Found by: previous frame's frame pointer
18  Electron Framework!v8::internal::wasm::AsyncCompileJob::CompileStep::Run(v8::internal::wasm::AsyncCompileJob*, bool) [module-compiler.cc : 2129 + 0x10]
     fp = 0x000000016b74d540    lr = 0x0000000107e9c668
     sp = 0x000000016b74d530    pc = 0x0000000107e9c710
    Found by: previous frame's frame pointer
19  Electron Framework!v8::internal::wasm::AsyncCompileJob::CompileTask::RunInternal() [module-compiler.cc : 2158 + 0x0]
     fp = 0x000000016b74d560    lr = 0x0000000107e98b78
     sp = 0x000000016b74d550    pc = 0x0000000107e9c668
    Found by: previous frame's frame pointer
20  Electron Framework!v8::internal::wasm::AsyncCompileJob::ExecuteForegroundTaskImmediately() [cancelable-task.h : 154 + 0xc]
     fp = 0x000000016b74d5f0    lr = 0x0000000107e99588
     sp = 0x000000016b74d570    pc = 0x0000000107e98b78
    Found by: previous frame's frame pointer
21  Electron Framework!v8::internal::wasm::AsyncStreamingProcessor::ProcessCodeSectionHeader(int, unsigned int, std::__1::shared_ptr<v8::internal::wasm::WireBytesStorage>, int) [module-compiler.cc : 2226 + 0x4]
     fp = 0x000000016b74d630    lr = 0x0000000107eaf6d8
     sp = 0x000000016b74d600    pc = 0x0000000107e99588
    Found by: previous frame's frame pointer
22  Electron Framework!v8::internal::wasm::AsyncStreamingDecoder::StartCodeSection(int, std::__1::shared_ptr<v8::internal::wasm::WireBytesStorage>, int) [streaming-decoder.cc : 187 + 0x10]
     fp = 0x000000016b74d6b0    lr = 0x0000000107eaf5a4
     sp = 0x000000016b74d640    pc = 0x0000000107eaf6d8
    Found by: previous frame's frame pointer
23  Electron Framework!v8::internal::wasm::AsyncStreamingDecoder::DecodeNumberOfFunctions::NextWithValue(v8::internal::wasm::AsyncStreamingDecoder*) [streaming-decoder.cc : 641 + 0xc]
     fp = 0x000000016b74d700    lr = 0x0000000107eae68c
     sp = 0x000000016b74d6c0    pc = 0x0000000107eaf5a4
    Found by: previous frame's frame pointer
24  Electron Framework!v8::internal::wasm::AsyncStreamingDecoder::OnBytesReceived(v8::internal::Vector<unsigned char const>) [streaming-decoder.cc : 241 + 0x10]
     fp = 0x000000016b74d7c0    lr = 0x0000000107ec522c
     sp = 0x000000016b74d710    pc = 0x0000000107eae68c
    Found by: previous frame's frame pointer
25  Electron Framework!v8::WasmStreaming::OnBytesReceived(unsigned char const*, unsigned long) [wasm-js.cc : 52 + 0x10]
     fp = 0x000000016b74d810    lr = 0x00000001097527b4
     sp = 0x000000016b74d7d0    pc = 0x0000000107ec522c
    Found by: previous frame's frame pointer
26  Electron Framework!blink::(anonymous namespace)::FetchDataLoaderForWasmStreaming::OnStateChange() [v8_wasm_response_extensions.cc : 72 + 0x0]
     fp = 0x000000016b74d850    lr = 0x00000001058fab54
     sp = 0x000000016b74d820    pc = 0x00000001097527b4
    Found by: previous frame's frame pointer
27  Electron Framework!blink::ResponseBodyLoader::DelegatingBytesConsumer::OnStateChange() [response_body_loader.cc : 185 + 0x8]
     fp = 0x000000016b74d930    lr = 0x0000000105d67030
     sp = 0x000000016b74d860    pc = 0x00000001058fab54
    Found by: previous frame's frame pointer
28  Electron Framework!base::TaskAnnotator::RunTask(char const*, base::PendingTask*) [callback.h : 100 + 0x0]
     fp = 0x000000016b74da30    lr = 0x0000000105d73440
     sp = 0x000000016b74d940    pc = 0x0000000105d67030
    Found by: previous frame's frame pointer
29  Electron Framework!base::sequence_manager::internal::ThreadControllerWithMessagePumpImpl::DoWorkImpl(base::sequence_manager::LazyNow*) [thread_controller_with_message_pump_impl.cc : 332 + 0xc]
     fp = 0x000000016b74da80    lr = 0x0000000105d73130
     sp = 0x000000016b74da40    pc = 0x0000000105d73440
    Found by: previous frame's frame pointer
30  Electron Framework!base::sequence_manager::internal::ThreadControllerWithMessagePumpImpl::DoWork() [thread_controller_with_message_pump_impl.cc : 252 + 0x8]
     fp = 0x000000016b74dad0    lr = 0x0000000105da2588
     sp = 0x000000016b74da90    pc = 0x0000000105d73130
    Found by: previous frame's frame pointer
31  Electron Framework!base::MessagePumpCFRunLoopBase::RunWork() [message_pump_mac.mm : 358 + 0x8]
     fp = 0x000000016b74dae0    lr = 0x0000000105d9f1f4
     sp = 0x000000016b74dae0    pc = 0x0000000105da2588
    Found by: previous frame's frame pointer
32  Electron Framework!base::mac::CallWithEHFrame(void () block_pointer) + 0xc
     fp = 0x000000016b74db20    lr = 0x0000000105da201c
     sp = 0x000000016b74daf0    pc = 0x0000000105d9f1f4
    Found by: previous frame's frame pointer
33  Electron Framework!base::MessagePumpCFRunLoopBase::RunWorkSource(void*) [message_pump_mac.mm : 334 + 0x4]
     fp = 0x000000016b74db30    lr = 0x0000000194d93c04
     sp = 0x000000016b74db30    pc = 0x0000000105da201c
    Found by: previous frame's frame pointer
34  CoreFoundation!__CFRUNLOOP_IS_CALLING_OUT_TO_A_SOURCE0_PERFORM_FUNCTION__ + 0x18
     fp = 0x000000016b74db70    lr = 0x9140000194d93b50
     sp = 0x000000016b74db40    pc = 0x0000000194d93c04
    Found by: previous frame's frame pointer
35  0x9140000194d93b4c
     fp = 0x000000016b74dbf0    lr = 0x6663000194d9383c
     sp = 0x000000016b74db80    pc = 0x9140000194d93b50
    Found by: previous frame's frame pointer
36  0x6663000194d93838
     fp = 0x000000016b74e950    lr = 0xf766000194d921d4
     sp = 0x000000016b74dc00    pc = 0x6663000194d9383c
    Found by: previous frame's frame pointer
37  0xf766000194d921d0
     fp = 0x000000016b74ea00    lr = 0x8457800194d91730
     sp = 0x000000016b74e960    pc = 0xf766000194d921d4
    Found by: previous frame's frame pointer
38  0x8457800194d9172c
     fp = 0x000000016b74ea50    lr = 0x877c800195b18a88
     sp = 0x000000016b74ea10    pc = 0x8457800194d91730
    Found by: previous frame's frame pointer
39  0x877c800195b18a84
     fp = 0x000000016b74eaa0    lr = 0x5718800105da2ab0
     sp = 0x000000016b74ea60    pc = 0x877c800195b18a88
    Found by: previous frame's frame pointer
40  0x5718800105da2aac
     fp = 0x000000016b74eae0    lr = 0x0000000105da1c0c
     sp = 0x000000016b74eab0    pc = 0x5718800105da2ab0
    Found by: previous frame's frame pointer
41  Electron Framework!base::MessagePumpCFRunLoopBase::Run(base::MessagePump::Delegate*) [message_pump_mac.mm : 149 + 0x10]
     fp = 0x000000016b74eb10    lr = 0x0000000105d73930
     sp = 0x000000016b74eaf0    pc = 0x0000000105da1c0c
    Found by: previous frame's frame pointer
42  Electron Framework!base::sequence_manager::internal::ThreadControllerWithMessagePumpImpl::Run(bool, base::TimeDelta) [thread_controller_with_message_pump_impl.cc : 446 + 0x8]
     fp = 0x000000016b74ebb0    lr = 0x0000000105d54ae4
     sp = 0x000000016b74eb20    pc = 0x0000000105d73930
    Found by: previous frame's frame pointer
43  Electron Framework!base::RunLoop::Run() [run_loop.cc : 124 + 0xc]
     fp = 0x000000016b74ec70    lr = 0x00000001072c4084
     sp = 0x000000016b74ebc0    pc = 0x0000000105d54ae4
    Found by: previous frame's frame pointer
44  Electron Framework!content::RendererMain(content::MainFunctionParams const&) [renderer_main.cc : 256 + 0x4]
     fp = 0x000000016b74ece0    lr = 0x00000001059287b4
     sp = 0x000000016b74ec80    pc = 0x00000001072c4084
    Found by: previous frame's frame pointer
45  Electron Framework!content::ContentMainRunnerImpl::Run(bool) [content_main_runner_impl.cc : 860 + 0x8]
     fp = 0x000000016b74ef00    lr = 0x0000000105173080
     sp = 0x000000016b74ecf0    pc = 0x00000001059287b4
    Found by: previous frame's frame pointer
46  Electron Framework!content::RunContentProcess(content::ContentMainParams const&, content::ContentMainRunner*) [content_main.cc : 373 + 0xc]
     fp = 0x000000016b74ef30    lr = 0x000000010517352c
     sp = 0x000000016b74ef10    pc = 0x0000000105173080
    Found by: previous frame's frame pointer
47  Electron Framework!content::ContentMain(content::ContentMainParams const&) [content_main.cc : 399 + 0x4]
     fp = 0x000000016b74efe0    lr = 0x0000000104bfcbac
     sp = 0x000000016b74ef40    pc = 0x000000010517352c
    Found by: previous frame's frame pointer
48  Electron Framework!ElectronMain [electron_library_main.mm : 23 + 0x4]
     fp = 0x000000016b74f0b0    lr = 0x00000001046b2a90
     sp = 0x000000016b74eff0    pc = 0x0000000104bfcbac
    Found by: previous frame's frame pointer
49  Code - OSS Helper (Renderer)!main [electron_main.cc : 274 + 0x8]
     fp = 0x000000016b74f0d0    lr = 0x0000000194cb4f54
     sp = 0x000000016b74f0c0    pc = 0x00000001046b2a90
    Found by: previous frame's frame pointer
50  libdyld.dylib!start + 0x0
     fp = 0x0000000000000000    lr = 0x0000000000000000
     sp = 0x000000016b74f0e0    pc = 0x0000000194cb4f54
    Found by: previous frame's frame pointer
  ```",2021-01-05T17:07:03Z
754770862,"This would be the same crash I had reported when testing wasm loading with content_shell https://bugs.chromium.org/p/chromium/issues/detail?id=1150060#c5 

Back then we concluded that code sign with entitlement `com.apple.security.cs.allow-jit entitlement` is required now on M1 device that allows the use of `MAP_JIT` calls, because the insiders version runs fine. I will check if mock code signing the OSS build fixes the issue.",2021-01-05T17:11:36Z
754770884,"It seems wrong to me that you do not even try to help me and close the case directly, it shows that you have not read it, because I have already said that I disabled all the extensions that can interfere with this and it still does not work well, but you close it saying that it is caused for an extension, that you have little desire to work and help.
I have even said that I have reinstalled the program with only the flutter extension and it still does not work well but you do not deign to help me ...
Thanks a lot...",2021-01-05T17:11:40Z
754773364,"> 
> 
> @gjsjohnmurray Want to submit a PR? 👍

@joaomoreno I have submitted #113841",2021-01-05T17:15:54Z
754773583,"@jramsay since the steps to repro are a bit complex, let me ask you a few questions since you have the setup on your machine:

1. Can you see where the exception happens in the unminified code? Since the stack trace you posted looks minified and there is not much I can infer from it. You should be able to get the exception locations by F1 > developer tools > sources > break on exceptions. And there shuold be an option to use source maps
2. If you close all open files before reloading and collapse all folder in explorer than all works fine? Since then we should not restore anything?",2021-01-05T17:16:14Z
754773873,"Thanks for the profile, the lag in terminal is tracked under https://github.com/microsoft/vscode/issues/105446, please follow that for updates.

The root issue is change in behavior with how `fork` works on big sur for certain calls, the fix is being worked on in upstream as mentioned in https://github.com/electron/electron/issues/26143

",2021-01-05T17:16:38Z
754773969,Duplicate of #112621,2021-01-05T17:16:47Z
754774049,"> Extensions can now synchronize state in globalStorage, please file an issue against them.

Nice but what about other files like `…\Code\User\Emmet Settings\snippets.json` ?",2021-01-05T17:16:54Z
754776999,"Hi, this in fact is what I was searching for. I tested it and in general it works.
I send simply
~~~
new InvalidatedEvent()
~~~
and the data in the WATCH area is refreshed.

However there is maybe a flaw in this mechanism since I cannot expand the variable structures anymore after
InvalidatedEvent is sent until the next debug step.
Please see the attached gif:
![invalidated](https://user-images.githubusercontent.com/3081973/103677440-98a19080-4f82-11eb-97fd-a081da0d8070.gif)
This happens also on root level of the variable.





",2021-01-05T17:21:35Z
754777501,"We closed this issue because we are unable to reproduce the problem with the steps you describe. Chances are we've already fixed your problem in a recent version of VS Code. If not, please ask us to reopen the issue and provide us with more detail. Our [issue reporting](https://aka.ms/vscodeissuereporting) guidelines might help you with that.

Happy Coding!",2021-01-05T17:22:33Z
754780284,"@ewerybody It's because the compare functionality is built in. Why use a completely different compare tool if there is a compare tool already built in? And sure, an extension would work (as long as it adds functionality to the existing compare tool, rather than build a new compare tool), but if you're going to do that, why not simply add that functionality to VS Code directly? Is there any downside **at all** to having this functionality built in?",2021-01-05T17:27:21Z
754780505,"@isidorn One other incrementing that I am not sure about.  `0999.txt` becomes `1000.txt`, without the leading 0.  Is this right, or should it maintain the number of leading 0s?",2021-01-05T17:27:48Z
754781320,"@SneakyFish5 @bpasero thank you for the continuous effort on this feature. Glad to see this option available today on Insiders! 
I was wondering if there is another configuration option to control the minimum shrink size until it wraps to a new line when using **Workbench > Editor : Tab Sizing** : `shrink`. 

![wrap_demo](https://user-images.githubusercontent.com/8151943/103677676-72a2ce80-4f37-11eb-8b7b-430b32fc27cf.gif)
",2021-01-05T17:29:21Z
754781877,"If you have zero leading paddings it usually means the amount of characters
should be maintained. So making 01000 out of 0999 would be wrong IMO. It
should just become 1000. Me two cents.

On Tue, 5 Jan 2021, 18:28 Nicholas Rayburn, <notifications@github.com>
wrote:

> @isidorn <https://github.com/isidorn> One other incrementing that I am
> not sure about. 0999.txt becomes 1000.txt, without the leading 0. Is this
> right, or should it maintain the number of leading 0s?
>
> —
> You are receiving this because you authored the thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/microsoft/vscode/issues/113809#issuecomment-754780505>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AAEG6QJUEJG3IXJ4ALSKVY3SYND2PANCNFSM4VUYY2FQ>
> .
>
",2021-01-05T17:30:18Z
754784515,"Can you also try to remove the `.vscode-insiders` folder under home directory and see if the extension host crashes. 

As for the git integration slowdown, its triggered by child_process.spawn calls based on your profile and the root issue is tracked in upstream https://github.com/electron/electron/issues/26143",2021-01-05T17:35:12Z
754785830,"Good catch, I have pushed a fix for this case.",2021-01-05T17:37:39Z
754785856,"> Does this reproduce in the [latest VS Code insiders build](https://code.visualstudio.com/insiders/) with all [extensions disabled](https://github.com/microsoft/vscode/wiki/Performance-Issues#run-with-extensions-disabled)?
> 
> Also please provide steps to reproduce
> 
> /needsMoreInfo

Currently I haven't any steps to reproduce the issue right now. Haven't tried sorry. Currently the issue doesn't reappear after a restart of the IDE ",2021-01-05T17:37:41Z
754786291,I agree with @xh3b4sd ,2021-01-05T17:38:25Z
754787537,"@8itbangr & @nickbouton no one was suggesting anyone should be on Windows :) I was giving an example.

Yeah. P4Merge is also good. 3-pane 👍 and nice curves to indicate origin 👍

I actually only saw the diff-view in VS Code when I actually had a conflict. And I actually DID see things like the ""Accept Current/Incoming ..."" [suggested here](https://github.com/microsoft/vscode/issues/30519) (also posted above).
Id did seem rigid tho.

Well, yeah @cristi-neagu there IS something built-in and it seems unfinished. The downside is bloat and technical debt. I'd move all that to an extension. That's what these are for. So far I'm quite happy with VS Codes policy there. Atom is IMHO a little too granular in that regard.

I just see aaaall these comments  ... ""Many of us awaiting why not write it"" ....
And I wanted to add a single voice saying:
> **I'm fine without it**!

I think thats ok. Its also very very Ok for you to look forward to an implementation 👍",2021-01-05T17:40:20Z
754788467,Does text search work?,2021-01-05T17:41:50Z
754789148,"Same problem too, when I tried to sync my gists from github account on Manjaro KDE Plasma 20.12.1. My machine is Raspberry Pi 4B. 

Version: 1.52.1
Commit: [ea3859d](https://github.com/microsoft/vscode/commit/ea3859d4ba2f3e577a159bc91e3074c5d85c0523)
Date: 2020-12-16T16:31:12.802Z
Electron: 9.3.5
Chrome: 83.0.4103.122
Node.js: 12.14.1
V8: 8.3.110.13-electron.0
OS: Linux arm64 5.4.83-1-MANJARO-ARM

Is this solved yet? Thanks!",2021-01-05T17:43:02Z
754790081,There is no setting currently to control the minimum width of a tab when setting the tab sizing to `shrink`. It is hardcoded to 80px.,2021-01-05T17:44:42Z
754791146,You can add them to your SSH config to have SSH do the forwarding,2021-01-05T17:46:31Z
754791809,+1,2021-01-05T17:47:37Z
754793988,"> Does text search work?

Nope. I don't find `src/vs/workbench/contrib/notebook/browser/contrib/outline/notebookOutline.css` via file search and there should also be a text match in that file

<img width=""349"" alt=""Screenshot 2021-01-05 at 18 50 31"" src=""https://user-images.githubusercontent.com/1794099/103680736-e5876600-4f86-11eb-8a2c-a08b41704362.png"">
",2021-01-05T17:51:19Z
