,id,body,created_at
237,754677246,: I remember that we once discussed this and that the outcome was that backspace should always trigger a new request if it moves the cursor before the last trigger point. Is this still correct?,2021-01-05T14:42:34Z
238,754680104,"This bug has been fixed in to the latest release of [VS Code Insiders]( , you can help us out by commenting /verified if things are now working as expected. If things still don't seem right, please ensure you're on version a48ef56fbf7767f55a193d7d5687addd1fc9239c of Insiders (today's or later you can use Help: About in the command palette to check), and leave a comment letting us know what isn't working as expected. Happy Coding!",2021-01-05T14:47:30Z
239,754683650,Please ask your question on [StackOverflow]( We have a great community over [there]( They have already answered thousands of questions and are happy to answer yours as well. See also our [issue reporting]( guidelines. Happy Coding!,2021-01-05T14:53:27Z
240,754684026,/duplicate ,2021-01-05T14:54:05Z
241,754684341,Duplicate of (which will be fixed in tomorrow's insiders),2021-01-05T14:54:36Z
242,754692703,"Makes sense, let me assign to Jaunary to investigate more into this.",2021-01-05T15:06:09Z
243,754696948," I don't think any other software on your machine would support this scenario, since the OS composition remains in composition mode when you press alt+k. I tested same key composition on IntelliJ IDEA and Visual Studio, but there is no problem like this.",2021-01-05T15:12:54Z
244,754697639,"Happy New Year, Yes I can reproduce this with jsdebug adapter which has child sessions. The issue is that when a debug session is stopped we do not focus the stack frame, but only the session. What this means is that the variables does not display anything since a stack frame is not focused. I acknowledge that this is a bug. And I think might have hit something similiar in the past",2021-01-05T15:14:06Z
245,754698534,"Thanks. I acknowledge the issue. And we would welcome a PR that neatly fixes this and adds a test, thus adding help wanted label.",2021-01-05T15:15:33Z
246,754702076,Thanks tech ,2021-01-05T15:21:09Z
247,754702771,Is it fair to say that this is only a request to hide things from the file explorer?,2021-01-05T15:22:23Z
248,754703656,Thank you for trying that. So when you press alt+k in those the composition mode stops or can you still compose?,2021-01-05T15:23:48Z
249,754707269,It's a dup of ,2021-01-05T15:29:11Z
250,754709197,"Ok, so this is a vue file. You have to file the request against the vue extension. If you use vetur, that's the repo: ",2021-01-05T15:32:07Z
251,754721147,I split the flow control and event batching portion of this into ,2021-01-05T15:51:08Z
252,754722685,"Not sure if this belongs here, or would be better a new feature request: If I have already two panels open next to each other, opening the git diff in one panel is pretty small and no fun to read, e.g.: ![image]( For me it would be nice, if the first two panels would be used for the diff In IntelliJ the diffs opens in a detached popup, which I can move around and resize individually. I also like this feature a lot",2021-01-05T15:53:42Z
253,754728186,Pinging notebook topic followers: ,2021-01-05T16:02:15Z
254,754735834,I'm honestly baffled that so many seem to crave this feature to be builtin! There are working solutions for this! I for instance love good ol [Winmerge]( And with [GitHub Desktop]( diff view I hardly miss this as well. I'd rather see this as a proper (maybe even first class) extension. VS Code doesn't have to have everything on board.,2021-01-05T16:13:54Z
255,754736544,"Yes, ty, this does help.",2021-01-05T16:15:06Z
256,754736633,"Hi , thank you for suggested clarification. The vscodeapi topic is autogenerated from so moving this suggestion to the vscode repo. Feel free to submit a PR with your updated note.",2021-01-05T16:15:16Z
257,754740585,"I remember this problem happened to many old (and poorlydesigned) React apps. Usually the most simple input looks like this: jsx const [value, setValue] = useState(''); const handleChange = e = setValue(e.target.value); return <input value={value} onChange={handleChange} / However some apps filter input in the event handler, which causes React to rerender the <input, and IMEs will behave incorrectly. So basically you should not replace the <input element, or set its value programmatically.",2021-01-05T16:21:27Z
258,754745004,"Not a Typescript magician here, otherwise I would have provided a pull request.  ",2021-01-05T16:28:48Z
259,754751515,"Thanks for the logs. It looks like VS Code doesn't get the debugger connection back from Node.js. Can you check on a few things? 1. Check what the process.env.NODE_OPTIONS are in your app 2. See if the app runs if you run it in the integrated console (remove ""console"":""integratedTerminal"")",2021-01-05T16:39:25Z
260,754751765,Yep :),2021-01-05T16:40:02Z
261,754752050,"I tried removing integrated terminal. The app seems to run, but it does not fix the breakpoint issue.",2021-01-05T16:40:38Z
262,754752252,"I can submit a PR. looking at the file/folder checks it looks like these two sets should be added. If they look right, I will send a PR for them. File without extension file = file1 file1 = file2 Version number only, without extension 1 = 2 ",2021-01-05T16:41:05Z
263,754753426," <dir(master)$ /usr/bin/env NODE_ENV=development 'NODE_OPTIONS=require <homedir/.vscodeserver/bin/ea3859d4ba2f3e577a159bc91e3074c5d85c0523/extensions/msvscode.jsdebug/src/bootloader.bundle.js inspectpublishuid=http' 'VSCODE_INSPECTOR_OPTIONS={""inspectorIpc"":""/tmp/nodecdp.184701.sock"",""deferredMode"":false,""waitForDebugger"":"""",""execPath"":""/usr/bin/node"",""onlyEntrypoint"":false,""autoAttachMode"":""always"",""fileCallback"":""/tmp/nodedebugcallback3d5f5fcbd56d026d""}' /usr/bin/node exposegc ./service/iam/index.js Debugger attached. ",2021-01-05T16:43:46Z
264,754753935,We recently added an invalidated event that should work here ,2021-01-05T16:44:48Z
265,754755259,The latest vscodeemmethelper seems to be broken. Closing.,2021-01-05T16:47:08Z
266,754755934," not everyone is using Windows, and this deals with more than just diff. A plugin(s) would be fine with me. Personally, I'm missing the compare/merge from SlickEdit, which would let you merge by line or block. P4Merge was good, too.",2021-01-05T16:48:14Z
267,754756120,"Uh, weird: ![image]( anything else missing? You can set log level Trace and see search logs in the Window output channel You could have those settings in your user settings too",2021-01-05T16:48:32Z
268,754758418,[![CLA assistant check]( <br/All CLA requirements met.,2021-01-05T16:52:00Z
269,754758897,Related Underlying rule all commands those shown in command pallette should be able to configurable from keybindings editor. Fixed.,2021-01-05T16:52:45Z
270,754758913," Hi Friend, adding you here based on interaction in ",2021-01-05T16:52:46Z
271,754759565, here is the issue I discussed in PR ,2021-01-05T16:53:48Z
272,754763952,tech makes sense. Make sure to cover with tests and no need to go too fancy! Thanks,2021-01-05T17:00:43Z
273,754765695,"<! 6d457af996bd47a8a0e8ecf120dfffc1 This feature request is now a candidate for our backlog. The community has 60 days to [upvote]( the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-05T17:03:25Z
274,754765808,Thanks for checking. Do you have any antivirus/firewall running which could be preventing the connection from happening?,2021-01-05T17:03:35Z
275,754766947,"Makes sense, let's move to OnDeck and we can easily add it.",2021-01-05T17:05:20Z
276,754767850,"I'm with on this not everyone is on Win and this would be fine as firstclass extension. I would love to have linebyline leftright replacement similar to BeyondCompare on Windows. The GitHub Desktop client is definitely handy (and I personally prefer using it for full sidebyside comparison to the current diff view in VS Code), but it doesn't offer anything near this in terms of merging/overwriting functionality, at least on OS X. In conflict resolution mode (e.g. midgit rebase) it basically just hands off entirely to your IDE if you want anything other than bruteforce entire file replacement.",2021-01-05T17:06:41Z
277,754770862,"This would be the same crash I had reported when testing wasm loading with content_shell Back then we concluded that code sign with entitlement com.apple.security.cs.allowjit entitlement is required now on M1 device that allows the use of MAP_JIT calls, because the insiders version runs fine. I will check if mock code signing the OSS build fixes the issue.",2021-01-05T17:11:36Z
278,754773364, Want to submit a PR?  I have submitted ,2021-01-05T17:15:54Z
279,754773873,"Thanks for the profile, the lag in terminal is tracked under please follow that for updates. The root issue is change in behavior with how fork works on big sur for certain calls, the fix is being worked on in upstream as mentioned in ",2021-01-05T17:16:38Z
280,754773969,Duplicate of ,2021-01-05T17:16:47Z
281,754774049," Extensions can now synchronize state in globalStorage, please file an issue against them. Nice but what about other files like …\Code\User\Emmet Settings\snippets.json ?",2021-01-05T17:16:54Z
282,754776999,"Hi, this in fact is what I was searching for. I tested it and in general it works. I send simply new InvalidatedEvent() and the data in the WATCH area is refreshed. However there is maybe a flaw in this mechanism since I cannot expand the variable structures anymore after InvalidatedEvent is sent until the next debug step. Please see the attached gif: ![invalidated]( This happens also on root level of the variable. ",2021-01-05T17:21:35Z
283,754777501,"We closed this issue because we are unable to reproduce the problem with the steps you describe. Chances are we've already fixed your problem in a recent version of VS Code. If not, please ask us to reopen the issue and provide us with more detail. Our [issue reporting]( guidelines might help you with that. Happy Coding!",2021-01-05T17:22:33Z
284,754780284," It's because the compare functionality is built in. Why use a completely different compare tool if there is a compare tool already built in? And sure, an extension would work (as long as it adds functionality to the existing compare tool, rather than build a new compare tool), but if you're going to do that, why not simply add that functionality to VS Code directly? Is there any downside at all to having this functionality built in?",2021-01-05T17:27:21Z
285,754780505," One other incrementing that I am not sure about. 0999.txt becomes 1000.txt, without the leading 0. Is this right, or should it maintain the number of leading 0s?",2021-01-05T17:27:48Z
286,754781320, thank you for the continuous effort on this feature. Glad to see this option available today on Insiders! I was wondering if there is another configuration option to control the minimum shrink size until it wraps to a new line when using Workbench Editor : Tab Sizing : shrink. ![wrap_demo]( ,2021-01-05T17:29:21Z
287,754781877,"If you have zero leading paddings it usually means the amount of characters should be maintained. So making 01000 out of 0999 would be wrong IMO. It should just become 1000. Me two cents. On Tue, 5 Jan 2021, 18:28 Nicholas Rayburn, <notifications.com wrote: < One other incrementing that I am not sure about. 0999.txt becomes 1000.txt, without the leading 0. Is this right, or should it maintain the number of leading 0s? — You are receiving this because you authored the thread. Reply to this email directly, view it on GitHub < or unsubscribe < . ",2021-01-05T17:30:18Z
288,754784515,"Can you also try to remove the .vscodeinsiders folder under home directory and see if the extension host crashes. As for the git integration slowdown, its triggered by child_process.spawn calls based on your profile and the root issue is tracked in upstream ",2021-01-05T17:35:12Z
289,754785830,"Good catch, I have pushed a fix for this case.",2021-01-05T17:37:39Z
290,754785856, Does this reproduce in the [latest VS Code insiders build]( with all [extensions disabled]( Also please provide steps to reproduce /needsMoreInfo Currently I haven't any steps to reproduce the issue right now. Haven't tried sorry. Currently the issue doesn't reappear after a restart of the IDE ,2021-01-05T17:37:41Z
291,754786291,I agree with ,2021-01-05T17:38:25Z
292,754788467,Does text search work?,2021-01-05T17:41:50Z
293,754789148,"Same problem too, when I tried to sync my gists from github account on Manjaro KDE Plasma 20.12.1. My machine is Raspberry Pi 4B. Version: 1.52.1 Commit: [ea3859d]( Date: 20201216T1612.802Z Electron: 9.3.5 Chrome: 83.0.4103.122 Node.js: 12.14.1 V8: 8.3.110.13electron.0 OS: Linux arm64 5.4.831MANJAROARM Is this solved yet? Thanks!",2021-01-05T17:43:02Z
294,754790081,There is no setting currently to control the minimum width of a tab when setting the tab sizing to shrink. It is hardcoded to 80px.,2021-01-05T17:44:42Z
295,754791146,You can add them to your SSH config to have SSH do the forwarding,2021-01-05T17:46:31Z
296,754791809,1,2021-01-05T17:47:37Z
297,754793988," Does text search work? Nope. I don't find src/vs/workbench/contrib/notebook/browser/contrib/outline/notebookOutline.css via file search and there should also be a text match in that file <img width=""349"" alt=""Screenshot 20210105 at 18 50 31"" src="" ",2021-01-05T17:51:19Z
298,754794401,however this works for me: ![image]( ,2021-01-05T17:51:56Z
299,754794637,"I have actually added custom width in shrink mode as part of a new PR which has title for custom height. Please upvote the same. On Tue, Jan 5, 2021, 11:15 PM Benjamin Pasero <notifications.com wrote: There is no setting currently to control the minimum width of a tab when setting the tab sizing to shrink. It is hardcoded to 80px. — You are receiving this because you were mentioned. Reply to this email directly, view it on GitHub < or unsubscribe < . ",2021-01-05T17:52:18Z
300,754795332,"Added primary action to dropdown. But in notifications, dropdown is getting shown on top of the button <img width=""476"" alt=""image"" src="" can this be fixable?",2021-01-05T17:53:24Z
301,754796404,"I have something I can repro now, it works in my remote vscode repo but not local",2021-01-05T17:55:05Z
302,754796902,/duplicate,2021-01-05T17:55:49Z
303,754797056,"Who put this in .gitignore? out/ 🤔 Well, I would only expect that to match from root but rg seems to apply it like /out",2021-01-05T17:56:04Z
304,754797170," , That is right. I would say, a request to remove specific subfolders or a file from a folder in the file explorer. Currently, vscode lets us to _Remove folder from workspace_ but it does not allow us to _remove a subfolder_ from a folder. It allows us to _delete_ the subfolder but not _remove_ .",2021-01-05T17:56:17Z
305,754800301,This feature would be great,2021-01-05T18:01:09Z
306,754800539,"I'm not sure if this is the right place to ask a question like this, but I'm just curious; there's an example in that suggests this can be done with conditions: // Keybindings that are complementary { ""key"": ""f5"", ""command"": ""workbench.action.debug.continue"", ""when"": ""inDebugMode"" }, { ""key"": ""f5"", ""command"": ""workbench.action.debug.start"", ""when"": ""!inDebugMode"" }, Is that documentation out of date or is the issue that the debug panel key bindings use a different mechanism? (And if so, why?)",2021-01-05T18:01:32Z
307,754801559,I do not think settings sync can cause extension host crash as it is running in separate process (shared). ,2021-01-05T18:03:19Z
308,754802825,"And the original issue, the .gitignore in distro has src/vs/server resources/server which should not be there, seems they were merged in probably by mistake at some point in the past couple months",2021-01-05T18:05:31Z
309,754810182,fixed as part of ,2021-01-05T18:17:15Z
310,754812660,"The Shiftclick def what I want, thanks. Now what I'd like is a way to swap the click and shiftclick behavior (make the unfold recursively the default)",2021-01-05T18:21:25Z
311,754814490,"Reading the gitignore doc, really seems like the leading slash shouldn't be necessary if the pattern already contains a slash, but testing with git, that's not how it works. Anyway, pushed fixes to both repos.",2021-01-05T18:24:26Z
312,754816758,"Actually nevermind, the issue was unrelated.",2021-01-05T18:28:36Z
313,754817955," To solve this problem: 1. Go to extension dir. For example at Win it here C:\Users\username\.vscode\extensions\msvscoderemote.remotessh0.62.0\out 2. Edit file extension.js 3. Serch for $VSCH_DIR/server.sh 4. Change start=$(millis)\n\t$VSCH_DIR/server.sh to start=$(millis)\n\tsudo $VSCH_DIR/server.sh This is not so good, but its work! VS server process at remote host will be started as root and you can edit any files Of course use/abuse of sudo should be considered, but in a controlled dev environment this seems to have solved the problem.",2021-01-05T18:30:47Z
314,754822102,"Hey everyone, just wanted to chime in here and let you know that we are definitely working on this in the background and have been reading every comment. Since this is specific to the Mac platform it requires more strategic planning across the VS family of products (i.e. VS for Mac). We'll post updates here when we have something ready.  Thanks for your patience.",2021-01-05T18:38:16Z
315,754823674,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Frozen editor groups: prevent editor group focus from causing subsequently opened files to open in a given editor group ()]( <! score: 0.537 [Breakpoint group. ()]( <! score: 0.523 [Editor Tab Groups ()]( <! score: 0.505 [Open file in specific group based on file extension ()]( <! score: 0.497 [Allow grouping extension on user side. ()]( <! score: 0.475 <! potential_duplicates_comment ",2021-01-05T18:41:03Z
316,754828426,I am experiencing something similar ,2021-01-05T18:49:47Z
317,754834741, Additional feedback has come in since this issue was created and want to make sure we are also capturing the cell execution hanging and the interrupt cell execution also not working ,2021-01-05T19:01:46Z
318,754838052," please share the link to that PR to follow up, thanks! I have actually added custom width in shrink mode as part of a new PR which has title for custom height. Please upvote the same. […]() On Tue, Jan 5, 2021, 11:15 PM Benjamin Pasero @. wrote: There is no setting currently to control the minimum width of a tab when setting the tab sizing to shrink. It is hardcoded to 80px. — You are receiving this because you were mentioned. Reply to this email directly, view it on GitHub <[ (comment)]( or unsubscribe < . ",2021-01-05T19:08:03Z
319,754839933,"A workaround that we use on Linux to install the extension globally is: sudo code extensionsdir /usr/share/code/resources/app/extensions installextension </path/to/extension.vsix userdatadir </path/to/a/users/homefolder/.vscode/ The caveat to this is if you ever install a newer version of a none builtin extension, you will need to manually cleanup the old extension.",2021-01-05T19:11:38Z
320,754843277,"Oh my bad! Thanks for the fix, .",2021-01-05T19:17:53Z
321,754845811, Here's the issue for configurable tab height: ,2021-01-05T19:22:35Z
322,754848055,"I have disabled the [Live Share Extension Pack]( which I wasn't really using and it seems that things are a lot better. I noticed it was taking part in the cpuprofile attached previously. 🤔 Not sure if this fixes it yet, but there haven't been any crashes in a while.",2021-01-05T19:26:51Z
323,754849890,"I am not using pthreads, sempahores or mutexes in any of my code and I am not using any custom code in the console. My project is just a javascript project and has nothing to do with any of that. This only happens in the vscode console which leads me to believe it's a vscode issue.",2021-01-05T19:30:22Z
324,754850064," Can you also try to remove the .vscodeinsiders folder under home directory and see if the extension host crashes. FWIW, both VSCode Exploration and Insiders exhibit the problem, and I installed both fresh arm64 on a fresh macOS installation. This was a new Mac, so I didn't restore from anything. The crashes have been super consistent for me, at least once every 10 minutes or so. If no one else reported this, it's probably a combination of the electron issue you linked and some extensions I'm using. I'll keep monitoring whether disabling Live Share helped and report back.",2021-01-05T19:30:42Z
325,754853195,This issue has since been resolved by a recent system update. I'll chalk it down to Nvidia's drivers not playing well with something inside Electron.,2021-01-05T19:36:36Z
326,754861387,"I tried latest insiders (1.53.0insider, a48ef56f), openTunnel still doesn't return, and there is no error message anymore in console.",2021-01-05T19:52:33Z
327,754863565, let me know if there are specific areas you're interested for guidelines. Will start working on this this month.,2021-01-05T19:56:47Z
328,754866164,Merging this to ,2021-01-05T20:01:40Z
329,754867902,"If the crash continues, can you start the app with crashreporterdirectory <someabsolutepath, crash dumps will be generated in that location, please attach it here. Thanks!",2021-01-05T20:04:24Z
330,754869643,I don't think so... I'm just using windows defender,2021-01-05T20:07:35Z
331,754874830," +1 it would be great for VScode to simply request permissions on Mac, so that we don't have to do this workaround. Yep just like pyCharm does it but i hate its GUI and need to learn their shortcuts ",2021-01-05T20:17:37Z
332,754876308,"apprentice please open a new issue although note, that the behavior you describe is unlikely to change, as that is how tab management works in VS Code. ",2021-01-05T20:20:38Z
333,754876674,"I'm just going to reenable this, it seems fine here but it might be flaky in CI. If it is still flaky, I might just delete it.",2021-01-05T20:21:24Z
334,754878079,"Sorry about the startup crash, it arises from that fact v8 cache data written by intel app is not readable by the arm version. You can start the app with nocacheddata instead of having to delete the data folders to workaround. Will implement a fix this iteration.",2021-01-05T20:24:09Z
335,754882147,You can also workaround by starting the app with nocacheddata instead of deleting data folders.,2021-01-05T20:32:27Z
336,754883247,I have mistaken this with the other startup crash issue which has a different root cause. What is the best way to repro this issue ?,2021-01-05T20:34:40Z
337,754889456,"Without this enhancement, the feature does not scale well. Would also be nice if we could Copy the list, then Paste it into Excel (tabdelimited, not commadelimited). Presently we cannot Copy the list at all. :( GeneMi (= MightyPen) ",2021-01-05T20:47:08Z
338,754889471,Merging to ,2021-01-05T20:47:10Z
339,754890331,"FYI, this issue is related to ",2021-01-05T20:48:52Z
340,754890978,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Require ""restart to update"" for opening .ipynb ()]( <! score: 0.575 [Notebook crash when output is empty string ()]( <! score: 0.488 <! potential_duplicates_comment ",2021-01-05T20:49:55Z
341,754896438,"Slight clarification... this _does_ appear to be PowerShell specific. Even when I ran zsh from within PowerShell, the problem repro'd which is why I thought it was generic to macOS... but after setting zsh as my default shell, I see that we get \x1b[C from it which satisfies the regex. So tl;dr: why do you do this PowerShell?",2021-01-05T21:00:54Z
342,754897415,"when i turn off using the preview debugger i get this: Debugger listening on For help, see: Debugger listening on For help, see: Debugger listening on For help, see: This is weird, because it was working about a month ago the last time I tried to debug this project. There's no fancy stuff here, just a node server. (the node server does fork twice)",2021-01-05T21:02:47Z
343,754898990,also.. (not using preview) I was able to use chrome (windows) to connect to that node endpoint (wsl) it didn't seem like there was issues connecting,2021-01-05T21:05:50Z
344,754900853,but these are temporary ports,2021-01-05T21:09:45Z
345,754902807,"Thanks for creating this issue! We figured it's covering the same as another one we already have. Thus, we closed this one as a duplicate. You can search for existing issues [here]( See also our [issue reporting]( guidelines. Happy Coding!",2021-01-05T21:13:48Z
346,754903189,Closing as not enough information was provided to investigate this further ,2021-01-05T21:14:35Z
347,754904143,Possibly an extension candidate. Assigning you since I think you were still maintaining out npm scripts support,2021-01-05T21:16:30Z
348,754904746," If you are seeing issues related to TypeScript, please open a new issue so we can investigate further (make sure to fill in the issue template too)",2021-01-05T21:17:44Z
349,754904913,Does this reproduce in the [latest VS Code insiders build]( with all [extensions disabled](,2021-01-05T21:18:05Z
350,754906818,Please try upgrading your workspace to use typescript by installing [this extension]( Does this fix the issue?,2021-01-05T21:22:02Z
351,754916864," do you know if there's way for our extension to tell VSCode where the cursor should go? Really I want to know if this is possible for us to configure from an extension, so that when the user enters a new input we can tell VSCode that if they then press return, it should indent to a given level.",2021-01-05T21:36:32Z
352,754923438,Closing in favour of ,2021-01-05T21:50:19Z
353,754925204,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Disable intellisense when typing <?php in php documents ()]( <! score: 0.504 <! potential_duplicates_comment ",2021-01-05T21:54:00Z
354,754940950," OC/OD are valid, they are just used when a different mode is enabled: Thanks !",2021-01-05T22:28:54Z
355,754960723," larson You are still seeing this on 1.52.1? I was seeing this myself over the holiday break, but I can no longer reproduce it.",2021-01-05T23:21:25Z
356,754961613,"Hrm, I can't reproduce the issue even with spaces in the path. Maybe it is a specific issue with mysysgit. In the Output panel, under the Git channel do you see a log line that looks like git log format=""%H%n%aN%n%aE%n%at%n%ct%n%P%n%B"" z n21 <putyourfilepathhere if so, can you paste it here does it look correct? and if you run it from the command line with doublequotes around the filename if there are spaces does it work?",2021-01-05T23:23:43Z
357,754962511,"Duplicate of But as with that one, what are you trying to fix with this? The change you've made, breaks the title attribute part of the link.",2021-01-05T23:26:10Z
358,754963341,Can you provide the contents of the Git Output panel when you first open the folder?,2021-01-05T23:28:33Z
359,754963707,Probably related to and ,2021-01-05T23:29:25Z
360,754963942,vim has a similar feature which is super handy This has me wondering if there's a way to add do and dp to ,2021-01-05T23:30:02Z
361,754966809, Your issue is unrelated to this report. And it sounds like you have an issue with the core.editor in your git config. (I used your repo and didn't experience any issue),2021-01-05T23:38:23Z
362,754968379,Duplicate of ,2021-01-05T23:43:13Z
363,754973485,"I believe this might have been caused by Can you provide the output of git foreachref sort committerdate format ""%(refname) %(objectname) %(objectname)"" I think something might be going wrong with our parsing there.",2021-01-05T23:58:00Z
364,754978183,"I think I found a pure css solution for the problem with last tab spanning the whole width! Just add the following style when _tabSizing = fit_: .tabscontainer::after{ content: ''; flexgrow: 20; } This will create an additional tab pseudoelement, that grows 20 times larger than the other tabs. It could be an even higher number, but I think 20 should be sufficient. The marginright on the lastchild ist still needed though.",2021-01-06T00:12:18Z
365,754990728,/needsMoreInfo What sort order do you have for Outline view? You should use Sort by: Position to have order similar to file. Otherwise it will sort by text value instead of position in file (assuming same category). ![image]( ,2021-01-06T00:42:01Z
366,754990960,Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting]( guidelines. Please take the time to review these and update the issue. Happy Coding!,2021-01-06T00:42:48Z
367,755001354,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [can't open source control ""..."" menu right after commit ()]( <! score: 0.521 <! potential_duplicates_comment ",2021-01-06T01:07:13Z
368,755029040,"Maybe related to: The commit message editor’s context menu is placed within the .monacoeditor element, but the .monacolistrows element it is contained within is both: 1. Wrapped within a ScrollableElement, which would make the element receive an overflow: hidden style, and 2. Due to the transformOptimization property, transformed (by a value other than none) as well. ![image]( ",2021-01-06T02:07:29Z
369,755032091,"The output: zsh joe733 @ xpsl502x in dcp on  main ➜ git branch a main python remotes/origin/main joe733 @ xpsl502x in dcp on  main ➜ git foreachref sort committerdate format ""%(refname) %(objectname) %(objectname)"" refs/heads/python bf593588d016e314e9af9eb61602d5d38c989468 refs/remotes/origin/main 9f366c7ec2aefc46e3476506f24947fa0bf15bef refs/heads/main 9f366c7ec2aefc46e3476506f24947fa0bf15bef ",2021-01-06T02:16:55Z
370,755043685,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [main.py ()]( <! score: 0.534 <! potential_duplicates_comment ",2021-01-06T02:56:08Z
371,755044157," (Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [main.py ()]( No.",2021-01-06T02:57:43Z
372,755046326,"<! 6d457af996bd47a8a0e8ecf120dfffc1 This feature request is now a candidate for our backlog. The community has 60 days to [upvote]( the issue. If it receives 20 upvotes we will move it to our backlog. If not, we will close it. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:16Z
373,755046429,"<! 7e568b0aa7ce58b9b1f9fd0231e000d2 This feature request has not yet received the 20 community [upvotes]( it takes to make to our backlog. 10 days to go. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:35Z
374,755046448,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:39Z
375,755046460,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:41Z
376,755046475,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:42Z
377,755046482,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:44Z
378,755046487,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:45Z
379,755046497,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:47Z
380,755046506,"<! 7e568b0aa7ce58b9b1f9fd0231e000d2 This feature request has not yet received the 20 community [upvotes]( it takes to make to our backlog. 10 days to go. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:49Z
381,755046511,"<! 7e568b0aa7ce58b9b1f9fd0231e000d2 This feature request has not yet received the 20 community [upvotes]( it takes to make to our backlog. 10 days to go. To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:50Z
382,755046515,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:51Z
383,755046528,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:53Z
384,755046544,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:54Z
385,755046551,"<! 8f679c1bb8df69cac20a0e1342f111e3 :slightly_frowning_face: In the last 60 days, this feature request has received less than 20 community upvotes and we closed it. Still a big Thank You to you for taking the time to create this issue! To learn more about how we handle feature requests, please see our [documentation]( Happy Coding!",2021-01-06T03:05:56Z
386,755048136,/verified,2021-01-06T03:11:24Z
387,755048514,Solution: save on .gitignore file and this will update the .gitignore file and then gray out the files.,2021-01-06T03:12:45Z
388,755064240,"(Experimental duplicate detection) Thanks for submitting this issue. Please also check if it is already covered by an existing one, like: [Support for Included ssh config files ()]( <! score: 0.548 <! potential_duplicates_comment ",2021-01-06T04:05:00Z
389,755068201,Thanks! Will be fixed in tomorrow's insiders!,2021-01-06T04:20:20Z
