,id,body,created_at
192,759696136,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 17ec8b4672db4ca42942b4b70ffd2ac9e230e850: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-13T19:45:06Z
193,759699819," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against 17ec8b4672db4ca42942b4b70ffd2ac9e230e850 </p ",2021-01-13T19:48:28Z
194,759699874," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against 17ec8b4672db4ca42942b4b70ffd2ac9e230e850 </p ",2021-01-13T19:48:33Z
195,759733634,I think this issue has resurface itself in reactdom.13.1 which pulls scheduler.19.1,2021-01-13T20:54:32Z
196,759835132," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against ed273c2594ac85e679deb593b2f31301a5993b6f </p ",2021-01-14T00:02:37Z
197,759835601," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against ed273c2594ac85e679deb593b2f31301a5993b6f </p ",2021-01-14T00:03:43Z
198,759840565,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit ed273c2594ac85e679deb593b2f31301a5993b6f: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-14T00:18:25Z
199,759916294," I have figured out the issue in my code. Before: // the issue here is that I mutate the quantity value. cart.purchases[index] = { product: action.product, quantity: cart.purchases[index].quantity + 1, }; After: // I was mutating purchases and now increment its quantity in an immutable way: const incrementPurchasesQuantity = (purchases: Purchase[], index: number) = { return [ ...purchases.slice(0, index), { ...purchases[index], quantity: purchases[index].quantity + 1 }, ...purchases.slice(index + 1), ]; }; cart = { shop, // this is another field in cart, ignore it in this case purchases: incrementPurchasesQuantity(purchases, index), }; Hope it helps. ",2021-01-14T04:23:40Z
200,759929102,"I think the same issue is happening to me: react_devtools_backend.js:5158 Uncaught RangeError: Maximum call stack size exceeded at shouldFilterFiber (react_devtools_backend.js:5158) at mountFiberRecursively (react_devtools_backend.js:5820) at mountFiberRecursively (react_devtools_backend.js:5871) at mountFiberRecursively (react_devtools_backend.js:5871) at mountFiberRecursively (react_devtools_backend.js:5880) at mountFiberRecursively (react_devtools_backend.js:5880) at mountFiberRecursively (react_devtools_backend.js:5880) at mountFiberRecursively (react_devtools_backend.js:5880) at mountFiberRecursively (react_devtools_backend.js:5880) at mountFiberRecursively (react_devtools_backend.js:5880) I'm rendering (among other things) about 10k very small react elements jsx function PlaceholderRow() { return ( <tr className=""candidaterow"" <td colSpan=""10""</td </tr ); } React Developer Tools 4.10.1 (12/4/2020)",2021-01-14T05:07:50Z
201,760003021,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit e522991c4172021e5d46c9ff4c3829eff2f57b0d: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-14T08:01:06Z
202,760081891,"Thanks for the reproducible example! You're logging twice: 1. console.log(""roo""); logs ""roo"" 2. console.log(ref.current.say()); which logs the return value of say() which is undefined so you log undefined In the title you're saying ref.current is undefined sometimes but in your repro ref.current.say() would crash if that would be the case. The expected behavior aways get roo diff say() { console.log(""roo""); + return ""roo"" } I don't see how this is related to React.",2021-01-14T09:44:33Z
203,760083394,Thanks for the report Error happens while trying to use the profiler on my React app on Chrome Could you elaborate a bit more on this point: 1. Does this happen with every app or just your app? If it only happens with your app can you reduce this to a minimal example and share with us? 2. What exact steps in the profiler lead to this error? ,2021-01-14T09:47:16Z
204,760087939,"Thanks for the report. This looks familiar to <script src="" process.env.NODE_ENV==='development'?'development':'production' %.min.js""</script There is no development.min.js. You're probably never hitting this branch in the ternary and always use the production bundle. Mixing the React production bundle with the JSX dev bundle is already identified as the cause of Maybe your NODE_ENV isn't set at all? Usually the dev/prod flags are checked by process.env.NODE_ENV !== 'production'. Could you share a cloneable repro that I can tinker with?",2021-01-14T09:55:56Z
205,760137511,"This should be reopened! The explanation here why this issue is closed is definitely wrong! Yes there is a problem with standards compliance. But if standard compliance would be the reason for this issue, it would fail in dev mode, too! That's because the browser is always in production mode, whether react is in dev or not! So there is definitely a fixable bug in react causing the dev mode to work different from production! ",2021-01-14T11:28:03Z
206,760179266,"This is old Chrome bug, I just open for it.",2021-01-14T12:55:27Z
207,760208457," (As a side note, I think we should start preparing semver releases using the preparereleasefromci script, too, and get rid of preparereleasefromnpm. I think downloading from npm was a neat idea originally, but because we already run npm pack before storing the artifacts in CI, there's really not much additional safety; the only safeguard it adds is the requirement that a ""next"" release must have already been published.) What's the main motivation for this change? Seems like that's a nice safeguard, though it's admittedly not totally necessary. What additional benefit do we get from publishing from CI?",2021-01-14T13:50:24Z
208,760248754,"Thanks your debugging. As read your express and rewrite my example code, I thank it may be other issue. My opinion of this report is some times I call ref.current.foo() as say, ref.current.say() , and got null or undefined. I can understand the logic of this issue, the ref.current has been reassigned to the default state. maybe anther component’s rerender cause it. I’ll debug on my code first. So, let me close this issue, and say thanks again. ",2021-01-14T14:56:43Z
209,760297958," What's the main motivation for [getting rid of the prepare from npm script]? Seems like that's a nice safeguard, though it's admittedly not totally necessary. What additional benefit do we get from publishing from CI? Not much other than fewer things to maintain, or accidentally subtly break.",2021-01-14T16:13:10Z
210,760298266," and others, please merge it, I also want this feature;) Thanks! 1,5 years, why haven't merged?",2021-01-14T16:13:39Z
211,760302146,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 0602ce5ede4cdc0b951c4d684418961c0505002b: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-14T16:19:43Z
212,760302225," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against 0602ce5ede4cdc0b951c4d684418961c0505002b </p ",2021-01-14T16:19:50Z
213,760302557," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against 0602ce5ede4cdc0b951c4d684418961c0505002b </p ",2021-01-14T16:20:24Z
214,760322851,"If it helps anybody, this is how I solved it in my event handler event.relatedTarget?.click()",2021-01-14T16:52:38Z
215,760347808,Reopening since the [PR that would implement this feature]( is still open. ,2021-01-14T17:33:23Z
216,760430276,RESOLVED: The issue was caused by /plugintransformreactconstantelements behaving unexpectantly. Removing this package resolved the issue.,2021-01-14T19:37:25Z
217,760688279,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit d75105b7747cf2d90e1a7ccc2c298ab5da2f2438: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-15T06:41:27Z
218,760700221,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit e35a7ee273098632896b3bef08d9922ad89a248c: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-15T07:10:13Z
219,760702294," <! 0 failure: 1 warning: Build job for bas... 1 markdown notices DangerID: dangeridexperimental; <table <thead <tr <th width=""50""</th <th width=""100%"" datadangertable=""true""Warnings</th </tr </thead <tbody<tr <td</td <tdBuild job for base commit is still pending: 6132919bf2b8851382547b34a442e7e0c09c5697</td </tr </tbody </table Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against e35a7ee273098632896b3bef08d9922ad89a248c </p ",2021-01-15T07:15:23Z
220,760702461," <! 0 failure: 1 warning: Could not find bu... 1 markdown notices DangerID: dangeridstable; <table <thead <tr <th width=""50""</th <th width=""100%"" datadangertable=""true""Warnings</th </tr </thead <tbody<tr <td</td <tdCould not find build artifacts for base commit: 6132919bf2b8851382547b34a442e7e0c09c5697</td </tr </tbody </table Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against e35a7ee273098632896b3bef08d9922ad89a248c </p ",2021-01-15T07:15:48Z
221,760788564,"I'm running into the same issue as above. I have a stateful nonReact class for API accesses that I pass around the app, and I define a useFetchAPI() hook function inside of it that I only call from function components. It would be nice to not require adding explicit comments to disable ESLint for those lines.",2021-01-15T09:46:56Z
222,760816987,Duplicate of ,2021-01-15T10:35:34Z
223,760909367,Is the goal for this to eventually support wwwmodern and wwwclassic too?,2021-01-15T12:17:48Z
224,760932400,"Hello, Your explanation, for the most part, makes total sense. I definitely understand in principle now that I set myself up for an infinite loop with the way that I structured RenderLogo. That said, I do have one final question at this point. Why does setting a variable in the way that I did trigger a rerender of the screen? That's ultimately my biggest source of confusion at this point. Thanks again for your help!",2021-01-15T13:09:06Z
225,760964122,"Ah, okay. That makes total sense. Thanks for the detailed explanation!",2021-01-15T14:11:27Z
226,761019442,"Seems suspicious that it's only discovered many months after the 16.14 release. I'd bet that something is wrong with the polyfilling, but I don't know how exactly. The symptom appears to mean that when react is initialized, Symbol polyfill is not yet there, but when reactdom is initialized, the Symbol polyfill has already run. This would cause them to not recognize each other. Can you check if this is correct, and why this might be happening?",2021-01-15T15:47:23Z
227,761020349,"Check the compiled code. I wonder if TS is inserting an import to react/jsxruntime _before_ other imports, which would cause the polyfill to run too late.",2021-01-15T15:48:40Z
228,761035847,"You're right, there is a jsxruntime before the polyfill import (if I read the minified file correctly), however it does not appear to be TS related as I have the same problem when creating another project using CRA but skipping the typescript template this time. ![image]( This is from the nonTS version ☝️ I do agree with you that it's really strange that it's taken this long for the problem to surface though I've spent a good part of the day googling without finding anyone else having the same problem (in recent months) 🤷 ",2021-01-15T16:15:17Z
229,761046228,"All tests pass now except for ""_should poll for updates for the currently selected element_"" (in inspectedElementtest). That one's interesting because it seems like it _should_ be passing, except the transition+refresh that get scheduled never gets rendered. Will dig in more this afternoon.",2021-01-15T16:33:57Z
230,761069222,"So the easy workaround for now is to separate the file where you load the polyfill and the file where you use JSX. js import 'reactapppolyfill/ie11'; import 'reactapppolyfill/stable'; import './renderApp'; // Call ReactDOM.render here The upstream solution is to move the order of the imports, I think. I.e. make the transform put the JSX import last. Can you file an issue in Babel to discuss this?",2021-01-15T17:15:37Z
231,761069533,Going to close it here since the issue is not something we can fix in the _React library_ but it can be fixed in Babel and TS.,2021-01-15T17:16:11Z
232,761076161,We had a previous report in which we moved to The fix was merged but is not released yet. So the next release of /plugintransformreactjsx should fix this.,2021-01-15T17:28:41Z
233,761194893,"I'm sorry you experienced this bug!  Looks like this problem was already reported though () so I'm going to mark this issue as a duplicate and close it. If you have additional context that might help us repro this problem, please leave a comment on the other issue! Thank you",2021-01-15T21:00:02Z
234,761195954,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 6bc4eb649f5bef91c7fba97bbdd9f3ce38e1a1d6: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-15T21:02:38Z
235,761197128," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against 6bc4eb649f5bef91c7fba97bbdd9f3ce38e1a1d6 </p ",2021-01-15T21:05:31Z
236,761197254," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against 6bc4eb649f5bef91c7fba97bbdd9f3ce38e1a1d6 </p ",2021-01-15T21:05:50Z
237,761197639,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit ae89c8afcf420edd9ab8b9f9f7b2aff113da882c: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-15T21:06:46Z
238,761198831," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against ae89c8afcf420edd9ab8b9f9f7b2aff113da882c </p ",2021-01-15T21:10:00Z
239,761199296," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against ae89c8afcf420edd9ab8b9f9f7b2aff113da882c </p ",2021-01-15T21:11:09Z
240,761213755,Okay. That test is still not great and I'd love to get input on how to resolve it. Otherwise I think this PR is ready for another set of eyes!,2021-01-15T21:42:32Z
241,761221023,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit d6d2baa4b65618e8a3e7bec81761175caa0458bd: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-15T22:00:22Z
242,761430627,"This really does not need to be added to React, at all. It can stay in userland.",2021-01-16T05:13:08Z
243,761591072,"The code above looks overengineered to me. I’d recommend checking out this article: [Tidy TypeScript: Avoid traditional OOP patterns]( You can also check out how [apolloclient]( or [reactquery]( are implemented. In short, they have classbased stateful cores with clean classfree react hooks around them.",2021-01-16T16:24:59Z
244,761599847,I am working on a burshable parallel coordinates graph with d3 v6 in react. I have the exact same issue: Attempted import error: 'event' is not exported from 'd3selection' (imported as 'currentEvent').,2021-01-16T17:16:02Z
245,761600570,okay. 1 minute later I appear to have found an answer: like written in [this article]( let selected = d3.brushSelection(this); should fix the problem,2021-01-16T17:20:49Z
246,761602220,"Still an issue, although less interesting the older it gets (e.g. we are dropping support for IE11 in a few months)",2021-01-16T17:31:57Z
247,761716728,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit e1192f430a788359feb35471e301861af0e188d1: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-17T02:16:12Z
248,761803268,"Hi ! Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement, and we don't seem to have you on file. In order for us to review and merge your code, please sign at < If you are contributing on behalf of someone else (eg your employer), the individual CLA may not be sufficient and your employer may need to sign the corporate CLA. If you have received this in error or have any questions, please contact us at [cla.com](mailto:cla.com?subject=CLA%20for%20facebook%2Freact%20%2320605). Thanks!",2021-01-17T12:21:15Z
249,761803612,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit b8a28f67cd57ae6f6d047f5b8f25592ee954a912: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-17T12:23:40Z
250,761808446,Just hit this warning and realized that I actually do want to have undefined as the initial value otherwise how does the placeholder het rendered? The input box uses placeholder to render in case the initial value is undefined and setting the value to anything else stops the placeholder string from rendering.,2021-01-17T12:58:34Z
251,761823586,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 09b8fa9685a97076a78a24fc72ee4cbb5049af7c: |Sandbox| Source | ||| |[React]( Configuration | |[React (forked)]( PR | ",2021-01-17T14:44:24Z
252,761823938," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against 09b8fa9685a97076a78a24fc72ee4cbb5049af7c </p ",2021-01-17T14:47:10Z
253,761823979," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against 09b8fa9685a97076a78a24fc72ee4cbb5049af7c </p ",2021-01-17T14:47:32Z
254,761853351,"Hi ! Thank you for your pull request and welcome to our community. We require contributors to sign our Contributor License Agreement, and we don't seem to have you on file. In order for us to review and merge your code, please sign at < If you are contributing on behalf of someone else (eg your employer), the individual CLA may not be sufficient and your employer may need to sign the corporate CLA. If you have received this in error or have any questions, please contact us at [cla.com](mailto:cla.com?subject=CLA%20for%20facebook%2Freact%20%2320607). Thanks!",2021-01-17T18:01:55Z
255,761853843,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 0d75def6353b03075952e218af5db5b160b69280: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-17T18:04:34Z
256,761854274," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against 0d75def6353b03075952e218af5db5b160b69280 </p ",2021-01-17T18:07:23Z
257,761854547," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against 0d75def6353b03075952e218af5db5b160b69280 </p ",2021-01-17T18:09:14Z
258,762065560,Ohh. Why didn't you mark this in the documentation for StrictMode?,2021-01-18T08:08:55Z
259,762197249," My understanding here is that the agreed solution for this is to introduce defaultMuted to be consistent. Do you think this could be a ""good first issue"" to tackle by looking at other default props or there is more than that? Is somebody already working in that direction?",2021-01-18T11:46:09Z
260,762387373,"Sounds like a local issue considering: error An unexpected error occurred: ""registry.npmjs.org/react: errorPEM routines:get_name:no start line"". info If you think this is a bug, please open a bug report with the information provided in ""C:\Users\nadia\Desktop\MERN Stack\tinderapp\yarnerror.log"". This indicates that you should open a bug report in ",2021-01-18T17:35:23Z
261,762388825,Sounds like this was also requested in Is there anything different between these two issues?,2021-01-18T17:38:52Z
262,762438985,Seems exactly this. I haven't found it by search's I github (was not sure about what to type) Thanks I close it,2021-01-18T19:40:53Z
263,762443635,"This doesn't sound like a bug. Since iframes are sandboxed from the parent page you shouldn't be able to access the parent page from an iframe. Going to close, but if you create a codesandbox reproducing the issue I'll take a closer look.",2021-01-18T19:53:25Z
264,762444243,Thanks but Node 16 is still pending and we'll want to confirm all our dev workflows work before enabling it.,2021-01-18T19:55:09Z
265,762445175, are you able to reproduce this without Hookstate to rule out Hookstate as the source of the issue?,2021-01-18T19:57:45Z
266,762446261,"As the error message states, there are three common usererrors that can cause this to happen. Closing as there is no code sample and the stated behavior works as expected. if you still believe this is a bug in React and not in your code, please provide a codesandbox that reproduces it and I'll take a look.",2021-01-18T20:00:37Z
267,762451178,"Hey , thanks for the suggestion and tests. Let's leave this in userland though.",2021-01-18T20:13:28Z
268,762460790," Using React.useState doesn't cause this issue. I wouldn't have opened an issue for this if it wasn't for the fact that the owner of hookstate mentioned [never having come across this error before]( The crash is somewhere within the devtools. And I think it is relatively recent issue as I have not seen it before and I am sure I used more than one state hook in many places. So yes, this is somewhat of a Hookstate issue but it wasn't present in a previous version of React Dev Tools acording to the owner of Hookstate.",2021-01-18T20:38:33Z
269,762483494,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit fa037cf70f7a556c24516393acd310f5cddbd8a4: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-18T21:44:33Z
270,762484225," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against fa037cf70f7a556c24516393acd310f5cddbd8a4 </p ",2021-01-18T21:46:48Z
271,762484276,"Note our whole approach to ""how to not fire events while disabled"" seems flawed and there's a bunch of bugs related to it. Just a note to whoever looks at this again to investigate it deeper than the latest symptom. ",2021-01-18T21:46:56Z
272,762484348," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against fa037cf70f7a556c24516393acd310f5cddbd8a4 </p ",2021-01-18T21:47:08Z
273,762502731,"Confirmed. do you want to put in a PR to fix it? You should be able to just change newChild to Object.prototype.toString.call(newChild) in the three or so places that this error is thrown. That change would result in this message: Objects are not valid as a React child (found: [object Temporal.ZonedDateTime]). If you meant to render a collection of children, use an array instead.""",2021-01-18T22:50:28Z
274,762503405," does Hookstate use React Hooks under the hood? If so, this issue should be reproducible with vanilla React. If not, and Hookstate is not using React, then it is not supported by React DevTools.",2021-01-18T22:53:03Z
275,762506540,"Hey , thanks for the suggestion. You can set the initial value of the state to the default value you want in a controlled component. If defaultValue was allowed, then it would violate the ""single source of truth"" aspect of controlled components because there would then be two sources of truth for the value.",2021-01-18T23:04:45Z
276,762507198, it is indeed using React Hooks under the hood. ![image]( And I tried reproducing it with React Hooks and no errors popped up.,2021-01-18T23:07:06Z
277,762511949,"I'm sorry you experienced this bug! Looks like this problem was already reported though () so I'm going to mark this issue as a duplicate and close it. If you have additional context that might help us repro this problem, please leave a comment on the other issue!",2021-01-18T23:26:20Z
278,762513604," thanks for the info! I'm going to close this until there's a vanilla React reproduction case since, as you said, this works when using just React hooks.",2021-01-18T23:33:27Z
279,762524088,It seems like I do not have permissions to reopen it. Could you please reopen it?,2021-01-19T00:13:39Z
280,762533163,"Does using useMemo on _blockA_ and _blockB_ child components from the first example, prevent its rerender?",2021-01-19T00:47:03Z
281,762550193,Concise version of this bug is opened: ,2021-01-19T01:52:01Z
282,762550726," thanks for the detailed information, I'll reply on the new issue.",2021-01-19T01:54:05Z
283,762551561," thanks for submitting, continuing the discussion from It's very common for stack traces to point to React internals where the issue is sourced in user code. Since you're the expert of the way your library works, can you strip down the example to use vanilla React?",2021-01-19T01:57:15Z
284,762554475," Does using useMemo on _blockA_ and _blockB_ child components from the first example, prevent its rerender? No. That memoizes the JSX and can have a similar effect to memo. But it doesn't provide any sort of unique ID to the tree and React will not move the tree when it changes parents.",2021-01-19T02:08:00Z
285,762555210,"Have you seen the code in the demo repo? I stripped down the example to just that: tsx export function useState() { React.useState(0); React.useEffect(() = { return () = {} }); } This is vanilla react, there is nothing left from Hookstate really. And this hook causes the crash if used twice in a component. I can not make it smaller than this. Is it good enough?",2021-01-19T02:10:50Z
286,762556457,"Here is the complete reproducer in 16 lines of vanilla react code: tsx import React from 'react'; function useState() { React.useState(0); React.useEffect(() = () = {}); } function Counter() { useState(); React.useState(0); return <divOpen React Dev Tools Components panel, click on Counter component and observe the crash in the logging console.</div; } export default Counter; ",2021-01-19T02:15:33Z
287,762558174,I have updated the original description too. There is nothing left from Hookstate in the above 16 lines of vanilla react code.,2021-01-19T02:20:25Z
288,762558516,Committed the same code sample to the demo repository now.,2021-01-19T02:21:30Z
289,762561214,"Issue reproduced, and it's a naming conflict? Renaming the custom hook to useMyState seems to work. ",2021-01-19T02:30:35Z
290,762561628,"Maybe naming. But devtools should not influence how I name my functions, right? Compiler is happy with this name, so why not...",2021-01-19T02:32:09Z
291,762561778," thanks a ton for following up and reducing the code down. The issue is that DevTools errors when a custom hook is named useState. If you rename the custom hook in your example to useStateCustom, DevTools does not error.",2021-01-19T02:32:45Z
292,762562606,", sure, but I can not rename the hook as it is the interface of the public library and I could not find better name originally. Hookstate.useState is in the different module and naming space than React.useState. It does not cause any conflict for the compiler and bundler, why should it for devtools. Hookstate.useState is the supercharged version of React.useState, hence named identically as it is nearly plug and play replacement.",2021-01-19T02:36:09Z
293,762563868,"Yeah, I agree, it probably shouldn't error but I don't have a much context as so let's wait to see what he says. In the meantime, I've created a failing test here Thanks again for reporting the issue and stripping down the issue so I could debug it quickly.",2021-01-19T02:40:48Z
294,762564027,"And thanks shi for debugging this as well, nice find!",2021-01-19T02:41:22Z
295,762564039,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit 2834ddcc0e7fa1df918c4b92120924020248722c: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-19T02:41:26Z
296,762564798," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against 2834ddcc0e7fa1df918c4b92120924020248722c </p ",2021-01-19T02:43:59Z
297,762565311," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against 2834ddcc0e7fa1df918c4b92120924020248722c </p ",2021-01-19T02:45:34Z
298,762578896,"my workaround try to be KISS by abuse self reference from JS context. But it always point to latest, not sure what could it break in various mode and lifecycle in react. At least it work in my case. export default function useStableCallback<T extends (...args: any[]) = unknown(callback: T): T { const ref = useRef({ stableProxy: (...args: any) = { return ref.current.targetFunc(...args); }, targetFunc: callback, }); ref.current.targetFunc = callback; return ref.current.stableProxy as T; } ",2021-01-19T03:29:04Z
299,762628508,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit c0730375e404ea0da84e88ef149166e1f87d806d: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-19T06:22:20Z
300,762652707,yarn ok npm not exec,2021-01-19T07:20:42Z
301,762702413,"Big thanks for this solution with reactdom only, what I wanted to avoid is a dependency to Enzyme which would be counterproductive. I am in the context of Storybook storyshots, which uses reacttestrenderer as a default. Not sure how to switch the render mode for a specific story but I'll check that. ",2021-01-19T09:03:22Z
302,762747339," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridstable; No significant bundle size changes to report. Size changes (stable) <p align=""right"" Generated by :no_entry_sign: <a href="" against 58a4d1cd61d605279522e2296be82a060083dcdc </p ",2021-01-19T10:21:23Z
303,762748208," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against 58a4d1cd61d605279522e2296be82a060083dcdc </p ",2021-01-19T10:22:55Z
304,762751816,It seems like onSubmit isn't propagated,2021-01-19T10:29:30Z
305,762787982," <! 0 failure: 0 warning: 2 markdown notices DangerID: dangeridexperimental; No significant bundle size changes to report. Size changes (experimental) <p align=""right"" Generated by :no_entry_sign: <a href="" against ad46678fd19f328d1e2e37efd19d8cca70043a02 </p ",2021-01-19T11:40:07Z
306,762788409,"This pull request is automatically built and testable in [CodeSandbox]( To see build info of the built libraries, click [here]( or the icon next to each commit SHA. Latest deployment of this branch, based on commit ad46678fd19f328d1e2e37efd19d8cca70043a02: |Sandbox| Source | ||| |[React]( Configuration | ",2021-01-19T11:41:02Z
307,762791402, That test is still not great and I'd love to get input on how to resolve it. Does help?,2021-01-19T11:47:32Z
308,762808155,"Thanks for the report. Whenever you want to update state based on the current state, you should use [functional state updates]( I applied this pattern to your codesandbox and it seems to result in the expected behavior: Does this solve your problem?",2021-01-19T12:23:20Z
309,762810836,Awesome!! yeah it will work for me. Thanks alot.,2021-01-19T12:28:52Z
310,762854298,"For googlers, this post is providing a satisfying solution with React Testing Library : After a first try, it feels more robust and faster to me than using Enzyme, in the context of Storyshots/Jest.",2021-01-19T13:55:58Z
311,762890472,"Thanks ! I wish I knew why [that one test]( required such approach to pass, but I think that's something I can follow up with later.",2021-01-19T14:50:42Z
312,762898523,Excellent. Thank you for pushing a test. I'm rebasing this branch locally since it conflicts with some Suspense changes I made last week. I'll review it momentarily.,2021-01-19T15:02:11Z
