,Unnamed: 0,id,Text,created_at,Emotion
152,152,754470563, I recently added this feature in a PR :) You can now get the stack trace via snapshot.stackTrace  ,2021-01-05T07:55:41Z,anger
153,153,754474061," There's similar open issue describing your case, Please followup there for updates. Closing this as duplicate. ",2021-01-05T08:02:55Z,anger
154,154,754474671,duplicate of ,2021-01-05T08:04:09Z,neutral
155,155,754475109,"Hi You use one scaffold per route but the tab bar can be seen using multiple scaffolds for various reasons. Thanks, for the code sample. This issue doesn't seem to describe a bug or a feature request. Please see for resources and asking questions like this, you may also get some help if you post it on Stack Overflow and if you need help with your code, please see Closing, as this isn't an issue with Flutter itself. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T08:05:02Z,neutral
156,156,754475626, about unity support you may follow up here ,2021-01-05T08:06:04Z,joy
157,157,754475947, duplicate of duplicate of ,2021-01-05T08:06:39Z,neutral
158,158,754476092, duplicate of duplicate of ,2021-01-05T08:06:56Z,neutral
159,159,754476466, Can you provide flutter doctor v and a minimal complete reproducible code sample that shows the issue along with expected and actual behavior ? Thanks.,2021-01-05T08:07:45Z,joy
160,160,754476625, Please review this PR.,2021-01-05T08:08:03Z,neutral
161,161,754478481,"Hi Indeed a duplicate of Please follow up on that issue, I'm closing the current one as a duplicate. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T08:11:40Z,neutral
162,162,754478590,"You can close it, thanks a lot",2021-01-05T08:11:54Z,joy
163,163,754479318,Any clue to override this behavior before a fix is released?,2021-01-05T08:13:20Z,anger
164,164,754479580, I am getting following error when try to build: Hi pawar this was already discussed in which was filled by yourself. Please see to learn how to fix it. Please provide a minimal complete reproducible code sample that reproduces this issue along with your pubspec.yaml.,2021-01-05T08:13:56Z,anger
165,165,754482103," I do see the the error when running flutter run d chrome webrenderer canvaskit, but not while running flutter run d chrome. Also, I see that you are using flutter_html which is 3rd party. Can you also try by removing the plugin code and use web core elements and check if you still get the error ? ",2021-01-05T08:19:00Z,neutral
166,166,754482725, Could you please provide your modifications here? I totally agree in having a proper tolerance handling in both directions. In addition I need to have the option to drop an item onto another one. Do you see a chance to integrate another hook function like onDrop which fires before or instead of onReorder when the dragged item is _dropped on top_ of the drag target (just before the target would move to the space left from the dragged item)?,2021-01-05T08:20:16Z,anger
167,167,754483101,Any fresh developments？,2021-01-05T08:21:04Z,neutral
168,168,754483705,"Hi I see there's an open issue addressing the case you described. Please follow up on that issue, I'm closing the current one as a duplicate. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T08:22:14Z,joy
169,169,754487439," FAILURE: Build failed with an exception. Where: Build file '/Users/qlinksoftware/Documents/FlutterSdk/flutter/.pubcache/hosted/pub.dartlang.org/firebase_auth0.18.4+1/android/build.gradle' line: 26 What went wrong: A problem occurred evaluating root project 'firebase_auth'. Could not find the firebase_core FlutterFire plugin, have you added it as a dependency in your pubspec? Try: Run with stacktrace option to get the stack trace. Run with info or debug option to get more log output. Run with scan to get full insights. Get more help at BUILD FAILED in 1s Exception: The plugin firebase_auth could not be built due to the issue above. did any can help me",2021-01-05T08:29:11Z,fear
170,170,754489240,hi Is this just on the web? Maybe this could help this Can you please provide your pubspec.yaml and a complete reproducible minimal code sample Thank you,2021-01-05T08:32:52Z,neutral
171,171,754490381,kingrong Please provide flutter doctor v and a complete minimal reproducible code sample that shows the issue. Also check out [this]( similar issue and see if the underlying issue comments resolves your issue too. ,2021-01-05T08:35:06Z,fear
172,172,754491067,"Hi I see there's an open issue addressing the case you described. Please follow up on that issue, I'm closing the current one as a duplicate. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T08:36:27Z,joy
173,173,754492904,"I encounter this issue recently, and it turns out that an exception is being thrown in GeneratedPluginRegistrant class, which prevents SharedPreferences from registration: 1. registerWith in GeneratedPluginRegistrant starts 2. One plugin is unable to register itself and throws an exception e.g. flutter_facebook_login 3. SharedPreferences does not register itself, but the app starts. I don't know why, but I hope the app will crash in the future if any exception is thrown. 4. MissingPluginException is thrown when SharedPreferences.getInstance is invoked. My solution: Setup flutter_facebook_login properly. No more MissingPluginException.",2021-01-05T08:40:26Z,fear
174,174,754493518,"Please take care of this bug, especially since it did not exist until the new version",2021-01-05T08:41:48Z,fear
175,175,754493724,"Hi The repository you provided is a third party repository, please provide a code sample instead. Can you please provide your flutter doctor v your complete flutter run d windows verbose logs and a complete reproducible minimal code sample Thank you",2021-01-05T08:42:19Z,neutral
176,176,754498743,I will create a full video later today and comment it here,2021-01-05T08:52:30Z,neutral
177,177,754500253, please check the package name in AndroidManifest.xml and GoogleMaps API same or not. That is the problem over their because am also faced the same. ,2021-01-05T08:55:24Z,neutral
178,178,754504962,"Hi Your probably deployed app/web folder instead of app/build/web folder This issue doesn't seem to describe a bug or a feature request. Please see for resources and asking questions like this, you may also get some help if you post it on Stack Overflow and if you need help with your code, please see Closing, as this isn't an issue with Flutter itself. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T09:03:56Z,neutral
179,179,754505833,Hi I need the steps to reproduce the issue and the actual vs expected results based on the code you provided to verify the issue. Thank you,2021-01-05T09:05:32Z,neutral
180,180,754506218,"Hi Given your last message I feel safe to close this issue, if you disagree please write in the comments and I will reopen it. Thank you",2021-01-05T09:06:19Z,neutral
181,181,754506800,"Hi Thanks for the code sample, I published the code in an app registered as a game on the play store (internal testing release) and tried to run the app ingame mode and nongame mode. Tap areas are working fine, both markers and right/bottom areas as you pointed in your screenshot. Preview ![ezgif comgifmaker (1)]( I tried it on Oneplus 8 and Realme 6. Were you able to reproduce this issue using your code sample on any device that you have? Can you share a recording of this behavior if possible? Thank you ",2021-01-05T09:07:22Z,neutral
182,182,754507521,Hi Can you please provide your flutter doctor v and a minimal complete reproducible code sample? Thank you,2021-01-05T09:08:42Z,neutral
183,183,754508271," I need to drag that widget when the user tap or longpress(longpress and then drag without release finger). both are working without using the onLongPressStart event. How do I drag with using onLongPressStart? BTW, I added my endgoal to my question. I need to achieve that",2021-01-05T09:10:07Z,anger
184,184,754509920,"Hi Can you please provide your flutter doctor v, your pubspec.yaml, a minimal reproducible code sample, the list of affected devices and if possible your flutter run release verbose running on the same OS version as the affected devices. Thank you",2021-01-05T09:13:24Z,neutral
185,185,754510609,"Hello all! fix the file not found issue for me, test build successfully now. But when I try to launch it from Xcode I got (dlopen_preflight(/var/containers/Bundle/Application/A2FE77B909D948F896365445206BB015/RunnerTestsRunner.app/PlugIns/RunnerTests.xctest/RunnerTests): Library not loaded: /Flutter.framework/Flutter Referenced from: /var/containers/Bundle/Application/A2FE77B909D948F896365445206BB015/RunnerTestsRunner.app/PlugIns/RunnerTests.xctest/RunnerTests Reason: image not found) Any clues ? Thanks  Note: I'm on Xcode 12.3",2021-01-05T09:14:46Z,fear
186,186,754510807,"Hi There is no addtoapp support for the macOS platform, only iOS, and Android platforms integrating the Flutter module. [Check out]( Closing, as this isn't an issue with Flutter itself. If you disagree, please write in the comments and I will reopen it. Thank you ",2021-01-05T09:15:07Z,neutral
187,187,754512011,The built failed likely due to AndroidX incompatibilities in a plugin. The tool is about to try using Jetfier to solve the incompatibility. same issue solution please.,2021-01-05T09:17:32Z,fear
188,188,754512019,"Hi This issue doesn't seem to describe a bug or a feature request. Please see for resources and asking questions like this, you may also get some help if you post it on Stack Overflow and if you need help with your code, please see Closing, as this isn't an issue with Flutter itself. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T09:17:33Z,neutral
189,189,754512617,"In the meantime — for desperate people, like me, looking for working BLE functionality in Flutter, a few other Flutter packages emerged, some of them are flutter_blue forks, some of them are a complete rewrite. _Haven't tried any of them yet_, but it might be useful for someone: The flutter_reactive_ble is made by team working on Philips Hue product, which might seem as a good option.",2021-01-05T09:18:45Z,joy
190,190,754513713,"Hi Can you please provide your flutter doctor v and a minimal complete reproducible code sample? Can you please elaborate what ""hard to tap"" means? Thank you",2021-01-05T09:21:01Z,neutral
191,191,754517109," I mean, we have to tap many times. But I just experienced this on the Samsung Galaxy S20 Ultra, haven't experienced it on other devices.",2021-01-05T09:27:27Z,fear
192,192,754517651,"FAILURE: Build failed with an exception. Where: Build file '/Users/qlinksoftware/Documents/FlutterSdk/flutter/.pubcache/hosted/pub.dartlang.org/firebase_auth0.18.4+1/android/build.gradle' line: 26 What went wrong: A problem occurred evaluating root project 'firebase_auth'. Could not find the firebase_core FlutterFire plugin, have you added it as a dependency in your pubspec?",2021-01-05T09:28:26Z,anger
193,193,754517720,any solution,2021-01-05T09:28:34Z,neutral
194,194,754517889,"How can I use my .so file in the Flutter Plugin，and the .so only for armeabiV7A, x86,when I make the following configuration,it's tell me Caused by: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.UnsatisfiedLinkError: dalvik.system.PathClassLoader[DexPathList[[zip file ""/data/app/com.ccc.vcrtc_plugin_examplet9zE3wSbBg_InCvaygHWJw==/base.apk""],nativeLibraryDirectories=[/data/app/com.ccc.vcrtc_plugin_examplet9zE3wSbBg_InCvaygHWJw==/lib/arm, /data/app/com.ccc.vcrtc_plugin_examplet9zE3wSbBg_InCvaygHWJw==/base.apk!/lib/armeabiv7a, /system/lib, /system/product/lib]]] couldn't find ""libflutter.so"" ![image]( ",2021-01-05T09:28:49Z,fear
195,195,754519155," void main() async { WidgetsFlutterBinding.ensureInitialized(); GestureBinding.instance.resamplingEnabled = true; runApp(MyApp()); } I just use that method to enable resampling. then all buttons, inkwell or gesture detectors become difficult to press.",2021-01-05T09:31:04Z,sadness
196,196,754519709, Is it coming from production ? Can you provide the Flutter version flutter doctor v ? Is there any chance of providing a reproducible use case which will show this crash ? ,2021-01-05T09:32:07Z,neutral
197,197,754520009,Similar to ,2021-01-05T09:32:41Z,neutral
198,198,754524312,"Hi, is there any update? Thanks.",2021-01-05T09:40:23Z,neutral
199,199,754524863," just keep androidx.lifecycle.DefaultLifecycleObserver is enough. add bellow line to app/proguardrules.pro keep class androidx.lifecycle.DefaultLifecycleObserver This worked for me, but got another crash when tapping on text field, Solved using [this issue](",2021-01-05T09:41:33Z,anger
200,200,754525844,Is this issue fixed? I still face this Issue while fetching from S3 Bucket..Anyone who have Fix please Share Changing HTTPS to HTTP is not good in security Perpective..Any Thoughts and Fixes?,2021-01-05T09:43:20Z,fear
201,201,754528902,Some of my CupertinoIcons are still under the question mark symbol. I've already added all the materialApp and Cupertino icons in puspec,2021-01-05T09:49:16Z,anger
202,202,754528970,"I have the same problem, is it still unsolved？",2021-01-05T09:49:25Z,neutral
203,203,754532030,"Thanks , someone gave this answer on stacoverflow and now the issue is resolved but I don't know if it's a permanent fix, looks like a workaround. I found the same issue for google_fonts package. As of now to remove this issue from the release mode I added shrinkResources false in the app level build.grade file of android folder. Let me know if this helps. You should also use minifyEnabled , for reason see this answer buildTypes { //..... release { minifyEnabled false shrinkResources true } //...... } ",2021-01-05T09:55:20Z,joy
204,204,754534809,I can't work with this issue.,2021-01-05T10:00:16Z,neutral
205,205,754538380,"sorry, I have tried to surround with SizedBox(width:0,height:0,child:WebView),then the webView can't be hidden, an poped to top of other widget that should be on top of it(I think this is a bug); and then I use SizedBox(width:1,height:1,child:WebView),it can be hidden, but the performance problem still exist; so hide doesn't work;",2021-01-05T10:05:52Z,sadness
206,206,754540399, Yes.,2021-01-05T10:09:22Z,neutral
207,207,754546240,"Adding the missing images solves your issue . <img width=""340"" alt=""Screenshot 20210105 at 3 49 34 PM"" src="" Closing this as nonissue. ",2021-01-05T10:21:14Z,fear
208,208,754546485,"no it's not work. when you set default value with controller, onChange not call onChange based you'r documents just call when user add some input (input text ...)",2021-01-05T10:21:46Z,anger
209,209,754553853,Hi In which Flutter version this issue was not happening?,2021-01-05T10:36:17Z,neutral
210,210,754561333, Provide a complete minimal reproducible code sample that shows the issue you are facing. Thanks.,2021-01-05T10:51:29Z,neutral
211,211,754562402,"Hi I can reproduce it, this seems to be a bug from the Gmail app, [check out]( If you share with the mail app, it works fine. Closing, as this isn't an issue with share itself. If you disagree, please write in the comments and I will reopen it. Thank you ",2021-01-05T10:53:44Z,neutral
212,212,754564164,"Hi Thanks, I wanted to doublecheck. With confirmation, I feel safe to close this as duplicate Please follow up on that issue, I'm closing the current one as a duplicate. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T10:57:31Z,joy
213,213,754566131,In 1.20.2 it's work fine,2021-01-05T11:01:36Z,neutral
214,214,754567358," Could everyone who still has this problem please file a new issue with the exact description of what happens, logs, and the output of flutter doctor v. All system setups can be slightly different, so it's always better to open new issues and reference related issues.",2021-01-05T11:03:45Z,neutral
215,215,754567467," Could everyone who still has this problem please file a new issue with the exact description of what happens, logs, and the output of flutter doctor v. All system setups can be slightly different, so it's always better to open new issues and reference related issues.",2021-01-05T11:03:57Z,neutral
216,216,754569016,Hi As mentioned there could be various ways to achieve this. Please follow the coment,2021-01-05T11:06:55Z,joy
217,217,754570300,"Hi, everyone, The original issue was solved with the master channel by . Before you leave a comment, please confirm whether the latest master channel can be reproduced, otherwise, please file a new issue with how to reproduce the problem to report it.",2021-01-05T11:09:34Z,neutral
218,218,754572149,Initial proposal is at go/flutterenginetaskprioritization,2021-01-05T11:13:23Z,joy
219,219,754573589," no it's not work. when you set default value with controller, onChange not call onChange based you'r documents just call when user add some input (input text ...) if your expectation is that setting text from [TextEditingController]( would trigger [TextField]( [onChanged](onChanged) , TextEditingController()..text = 'hello', I'm afraid you are gonna be disappointed as it can be triggered only by the user, please see the docs Called when the _user_ initiates a change to the TextField's value: when they have inserted or deleted text. ",2021-01-05T11:16:23Z,sadness
220,220,754574385,"Hi The reopening sheet isn't the actual issue, ""not able to select image"" is but I can still select an image and they are returned to the home page in my GIF. Picker isn't frozen in my testing (as you can see in my gif) it's still an issue but reproduced a bit differently in my reproduction, when I select an image, it pops the picker, and the image gets returned but it should allow to me select then click done. Labelling this issue based on confirmation Thank you ",2021-01-05T11:18:12Z,anger
221,221,754575790,Hi Please provide a [minimal complete reproducible code sample]( Thank you,2021-01-05T11:21:06Z,joy
222,222,754577878,Hi Can you please provide what was asked in Thank you,2021-01-05T11:25:15Z,neutral
223,223,754578046, ,2021-01-05T11:25:36Z,neutral
224,224,754580110," Can you provide a minimal complete reproducible code sample, pubspec.yaml along with screenshot of how they are looking in UI ? ",2021-01-05T11:30:21Z,neutral
225,225,754582506, Can you provide minimal complete reproducible code sample that shows the issue ? Thanks.,2021-01-05T11:35:30Z,neutral
226,226,754582508,"Hi Here is the sample code... ... List<BottomNavigationBarItem _cupertinoCurrencyTabs = [ BottomNavigationBarItem(icon: Icon(CupertinoIcons.arrow_right_arrow_left_square), label: AppLocalizations.of(context).translate('exchangeTab')), BottomNavigationBarItem(icon: Icon(CupertinoIcons.info), label: AppLocalizations.of(context).translate('bankInfoTab')), BottomNavigationBarItem(icon: Icon(CupertinoIcons.settings), label: AppLocalizations.of(context).translate('more')), ]; return WillPopScope( onWillPop: _onBackPressed, child: CupertinoTabScaffold( tabBar: CupertinoTabBar( items: _cupertinoCurrencyTabs, ), tabBuilder: (BuildContext context, int index){ return CupertinoTabView( builder: (BuildContext context){ return CupertinoPageScaffold( navigationBar: CupertinoNavigationBar( middle: Text(AppLocalizations.of(context).translate('appTitle'), style: TextStyle( fontWeight: FontWeight.bold, fontSize: 16.0, color: Colors.white),), trailing: CupertinoButton( onPressed: () { changeLanguage = !changeLanguage; setState(() { changeLanguage ? appLanguage.changeLanguage(Locale(""am"")) : appLanguage.changeLanguage(Locale(""en"")); }); }, child: Text( AppLocalizations.of(context).translate('languageChangerText'), style: TextStyle(fontWeight: FontWeight.bold, fontSize: 12.0), ), ), backgroundColor: _baseColors[_currentIndex], ), child: SafeArea( child: allPages[index], ) ); },",2021-01-05T11:35:31Z,fear
227,227,754585020,I also had the problem with the white screen in release versions of my apks. For me it was because of this issue: But thankfully I got it fixed: ,2021-01-05T11:41:34Z,sadness
228,228,754585214,"zZ There's similar open issue describing your case, Please follow the link mentioned in underlying issue comment and see if it resolves your issue. I am going ahead and closing this as duplicate. If you disagree, write in comments and I'll reopen it. Thanks.",2021-01-05T11:42:01Z,anger
229,229,754585658,"Here is pubspec.yaml name: ethiobirr_converter description: Ethiopian Birr Converter is a Flutter app which converts all major currencies of the world to Ethiopian Birr. version: 1.0.0+2 environment: sdk: ""=1.19.0 <3.0.0"" dependencies: flutter: sdk: flutter flutter_localizations: sdk: flutter provider: ^4.3.2+2 http: ^0.12.2 shared_preferences: ^0.5.12+4 connectivity: ^2.0.2 cupertino_icons: ^0.1.3 path_provider: ^1.6.24 url_launcher: ^5.7.10 intl: ^0.17.0nullsafety.2 flare_flutter: ^2.0.6 firebase_core: ^0.5.3 firebase_admob: ^0.10.3 firebase_crashlytics: ^0.2.4 firebase_analytics: ^6.3.0 flushbar: ^1.10.4 dev_dependencies: flutter_test: sdk: flutter flutter: assets: images/about_us.png images/drawer_image.png images/waterloading.flr i18n/en.json i18n/am.json bank_logo/abay.png bank_logo/awash.png bank_logo/commercial.png bank_logo/dashen.png bank_logo/wegagen.png bank_logo/abyssinia.png bank_logo/addis.png bank_logo/anbessa.png bank_logo/berhan.png bank_logo/bunna.png bank_logo/cooperation.png bank_logo/debub.png bank_logo/enat.png bank_logo/hibret.png bank_logo/nib.png bank_logo/oromia_international.png bank_logo/zemen.png images/exchange.png usesmaterialdesign: true",2021-01-05T11:43:07Z,fear
230,230,754586385,And here is the screenshot;The first bottom navigation bar item is the problem with a question mark. ![Simulator Screen Shot iPhone 12 Pro Max 20210105 at 14 41 32]( ,2021-01-05T11:44:46Z,neutral
231,231,754590606,This pull request is not suitable for automatic merging in its current state. The status or check suite Mac gradle_plugin_bundle_test has failed. Please fix the issues identified (or deflake) before reapplying this label. ,2021-01-05T11:54:03Z,anger
232,232,754593931," The video you shared isn't loading for me, can you provide a sample video file that we can use to verify this ? Thanks.",2021-01-05T12:01:46Z,neutral
233,233,754596753,my code is [here]( It doesn't work,2021-01-05T12:08:05Z,anger
234,234,754598364," Hi I can reproduce the issue using the latest version of the package camera: ^0.6.3+2. However, it works when you use the older version camera: ^0.5.8+2 Here I created a minimal code sample to just test CameraPreview code sample logs flutter doctor v The code sample in seems to be outed too when using with latest camera package. It would need a separate issue Thank you Thank you. I can solve this issue because of the version Camera plugin. camera: ^0.5.8+2 ",2021-01-05T12:11:40Z,fear
235,235,754600573," The issue still exists, this needs to be resolved.",2021-01-05T12:16:43Z,neutral
236,236,754605876,"Another code sample that showcase the bug in other widgets. Running the code bellow (don't hotreload/restart) all texts will be invisible, if you type anything in the text fields they all will appear. dart import 'package:flutter/material.dart'; void main() = runApp(MyApp()); class MyApp extends StatelessWidget { Widget build(BuildContext context) { return MaterialApp( debugShowCheckedModeBanner: false, title: 'Testing', home: Scaffold( body: Padding( padding: const EdgeInsets.all(32), child: Column( children: [ Text('Helllo'), RaisedButton(child: Text('Button'), onPressed: () {},), FlatButton(child: Text('Button'), onPressed: () {},), TextField(controller: TextEditingController(text: 'Text Field'),), TextFormField(initialValue: 'Text Form Field',) ], ), ), ), ); } } ",2021-01-05T12:28:40Z,neutral
237,237,754606112,"Still we are facing error while running test using master branch. ![image]( √] Flutter (Channel master, 1.26.02.0.pre.179, on Microsoft Windows [Version 10.0.19042.685], locale enUS) • Flutter version 1.26.02.0.pre.179 at D:\src\flutter • Framework revision a293c82251 (3 hours ago), 20210105 0403 0500 • Engine revision b7352132cd • Dart version 2.12.0 (build 2.12.0179.0.dev) ",2021-01-05T12:29:15Z,fear
238,238,754606501,"this error belongs to the web apps . webgl is web renderer , if ios or anriod app does not work properly then show this message . in that case simply delete app from simulator then rebuild it . it works for me as i am not working on web app but just on anroid and ios app ",2021-01-05T12:30:05Z,sadness
239,239,754606720,Can you please provide the flutter doctor v of that same version?,2021-01-05T12:30:37Z,joy
240,240,754610065," I'd suggest you to ask this question in original ticket itself, instead of creating a new issue. Also, the original issue has been triaged and the concerned developer has been Cced. You'd need to wait until a priority is assigned to it. Closing this as duplicate. ",2021-01-05T12:38:08Z,anger
241,241,754610868,"I solved by: SharedPreferencesPlugin.registerWith(registry!!.registrarFor(""io.flutter.plugins.sharedpreferences.SharedPreferencesPlugin"")) ",2021-01-05T12:40:03Z,neutral
242,242,754611357,Hi I don't have much experience in that field so I would suggest to make your changes and test if it solves the issue and then open a PR to merge it. Someone in the team will review it and provide more feedback. From the comments in the code above this seems to be a bug and removing || kProfileMode seems to be the way to fix it.,2021-01-05T12:41:12Z,neutral
243,243,754617969,"It looks like this pull request may not have tests. Please make sure to add tests before merging. If you need an exemption to this rule, contact Hixie on the channel in [Chat]( __Reviewers__: Read the [Tree Hygiene page]( and make sure this patch meets those guidelines before LGTMing.",2021-01-05T12:54:04Z,fear
244,244,754618679,"I am able to replicate it on latest master, but there's similar open issue describing your case, Closing this as duplicate in favor of above. ",2021-01-05T12:55:28Z,joy
245,245,754620508,This pull request is not suitable for automatic merging in its current state. The status or check suite Mac gradle_plugin_bundle_test has failed. Please fix the issues identified (or deflake) before reapplying this label. ,2021-01-05T12:59:02Z,anger
246,246,754622683,"OK, I uploaded it again。 [video.zip]( ",2021-01-05T13:03:04Z,neutral
247,247,754625390,Note : same thing when i am trying using ngrok tool and passing ngrok address its working perfectly in flutter .. but with server ip url its not working ,2021-01-05T13:08:35Z,joy
248,248,754625433,My code makes new errors in this test. I just nervous. I'll close the pr. Sorry This is not a good PR. please update the Documentation for beginners like me. ,2021-01-05T13:08:39Z,fear
249,249,754625849,Hi only working onLongPressStart if longpress and try to drag. In this case not working onHorizontalDragUpdate,2021-01-05T13:09:25Z,fear
250,250,754626822,Hi How did you manage to put a dialog alert right after print message send:? I try to do the same to let the user know that it is working.,2021-01-05T13:11:30Z,neutral
251,251,754627672," Yes for the debug version, and no for the release version! Using the commands: flutter build linux debug && ./build/linux/debug/bundle/waw flutter build linux release && ./build/linux/release/bundle/waw Note: I have a similar issue started when I upgraded to Ubuntu 20.10, the clock doesn't update whenever I watch a video while on fullscreen mode. So maybe Ubuntu issue? or a snap issue (not sure if the clock is related to the gnomecalendar snap!)",2021-01-05T13:13:04Z,neutral
252,252,754630212,"Ok, if you see any of these issues when running direct from build/linux/xxx/bundle/ it won't be snapspecific. I think it's fair to say this bug can be closed now. Could you please [log a separate bug]( for the new issue you're facing. Thanks for all your help!",2021-01-05T13:17:55Z,neutral
253,253,754630433," Do you still get the same error if you remove the one signal dependency ? If not, then it could be an issue with one signal sdk you are using and may have to open this issue in their repo. If issue persists still after removing the dependency, then provide flutter doctor v, pubspec.yaml and a minimal complete reproducible code sample that shows the issue. Thanks.",2021-01-05T13:18:21Z,neutral
254,254,754631204, according to this [stackoverflow answer]( this seems to be doable already,2021-01-05T13:19:47Z,joy
255,255,754632689," What's the current behavior if you use url_launcher on windows and macOS ? If you would like this to be something the plugin should support, then could you provide a use case of what are you trying to achieve / looking for so that we can better address this issue ? Thanks.",2021-01-05T13:22:26Z,neutral
256,256,754634459, Are you able to reproduce the crash locally ? Is there any way to provide a reproducible use case that'll show this crash ? ,2021-01-05T13:25:29Z,neutral
257,257,754636611," Your question is better suited for StackOver flow since it seems to be a support question. Please see for resources and if you need help with your code, please see Closing, as this isn't an issue with Flutter itself. If you disagree, please write in the comments and I will reopen it. Thank you",2021-01-05T13:29:19Z,neutral
258,258,754638546,There does appear to be a clear bug in canvaskit_api.dart though. Here's the .d.ts: Fixing the Dart to match that ( appears to fix this issue (but see caveats above).,2021-01-05T13:32:37Z,fear
259,259,754639607, Please check above link and see if it answers your question. ,2021-01-05T13:34:38Z,neutral
260,260,754639670,Every answer on that StackOverflow page demonstrates how to read the entire asset into memory which is the precisely the problem that my proposal aims to rectify.,2021-01-05T13:34:45Z,joy
261,261,754641803, Can you provide a minimal complete reproducible code sample that shows the issue ? Also is this on windows desktop ? ,2021-01-05T13:38:52Z,neutral
262,262,754643529,", Yes, i was running the sample on web and opening the localhost url in mobile browser. Steps for running in mobile browser: Run the sample on web by command(flutter run d chrome webport 5000 webhostname 0.0.0.0) Open the localhost url(0.0.0.0:5000) in mobile browser ",2021-01-05T13:42:13Z,fear
263,263,754643720," Can you provide a minimal complete reproducible code sample that shows the issue ? Also is this on windows desktop ? Ye, is in desktop, code: TextField( minLines: 4, maxLines: 4, keyboardType: TextInputType.multiline) ",2021-01-05T13:42:35Z,neutral
264,264,754644929,"I tried to downgrade to 1.20.2, but it did not work because a lot of last versions of dependencies in my project :|",2021-01-05T13:44:51Z,sadness
265,265,754645205, Please provide flutter doctor v and a minimal complete reproducible code sample that we can use to see the error you are getting. Thanks.,2021-01-05T13:45:25Z,neutral
266,266,754645878,"It is expected that some icons will look the same in different styles, but I'll follow up with the icons team to determine what's going on with the filled style vs others (it looks like its shrunk on material.io, but looks the same as others with svgs). For twotone, see [this comment](",2021-01-05T13:46:46Z,fear
267,267,754652220, Can you provide flutter doctor v and a code sample use case of what you are trying to achieve and a proposal of how mainAxisCount would solve your issue ? ,2021-01-05T13:58:49Z,neutral
268,268,754655225,This pull request is not suitable for automatic merging in its current state. The status or check suite Mac gradle_plugin_bundle_test has failed. Please fix the issues identified (or deflake) before reapplying this label. ,2021-01-05T14:04:03Z,anger
269,269,754655725,thanks ,2021-01-05T14:04:52Z,neutral
270,270,754662552,"Hi Can you please provide your flutter doctor v, your pubspec.yaml and a minimal complete reproducible code sample? Thank you",2021-01-05T14:17:28Z,neutral
271,271,754674272,"Hi Given your last message I feel safe to close this issue, if you disagree please write in the comments and I will reopen it. Thank you",2021-01-05T14:37:50Z,neutral
272,272,754674879, a possible solution is to use [AssetManager]( passing the data to flutter via [platform channel]( (possibly using [pigeon]( as this approach being platform specific and requires to handle the assets in a very different way imho make more sense as a separate package than as feature for flutter,2021-01-05T14:38:51Z,fear
273,273,754676449," I'm glad to see you understand the proposal now, well almost. Android's assets are different from Flutter's assets. The point of Flutter's assets is that they are platform independent. My only reason for referencing Android's API was to cite it as an example of the type of streambased API that I would like Flutter to support with its asset model.",2021-01-05T14:41:16Z,joy
274,274,754677411,did you make a flutter clean and a rebuild after that?,2021-01-05T14:42:49Z,neutral
275,275,754678820,This is already followed here ,2021-01-05T14:45:20Z,joy
276,276,754680277,"Hi Darshan, Ok what I did what build a brand new app. First I just add the one signal portion looks ok. Then next I added the shared preference plugin and I did the same build a release copy and then I connect my phone then I ran flutter logs Showing Instance of 'NoOpDeviceLogReader' logs: and it immediately stops so do you think its shared preference issue? ",2021-01-05T14:47:45Z,neutral
277,277,754681334,"I want to use delta. ..onUpdate = (details) { valueListener.value = (valueListener.value + details.delta.dx / context.size.width).clamp(.0, 1.0); } ",2021-01-05T14:49:35Z,neutral
278,278,754685375,"I have downgraded to android studio 3.6.3, still the same issue ",2021-01-05T14:55:55Z,sadness
279,279,754685832, I had the same problem. Run the commands: flutter channel dev flutter doctor flutter channel master flutter doctor Don't forget to install Dart and Flutter plugins for Android Studio. what if you don't want to work on unstable dev channel ? ,2021-01-05T14:56:34Z,fear
280,280,754686595," please check this video 0:06 to 0:16 (long press and drag) NOT WORKING 0:19 to 0:22 (just drag, without long pressing) WORKING ",2021-01-05T14:57:40Z,fear
281,281,754693710," You can run the example here: It has most of the code regarding the swap logic, but it also doesn't expose everything, you'll have to look in util for that. I use flutter_hooks so it might not make sense for someone who doesn't know hooks, but this is mainly for the spring transition animations on swap, not necessarily the swap logic itself. Let me know if you have questions, it's not necessarily understandable at first glance, but if you want you can try using it.",2021-01-05T15:07:33Z,neutral
282,282,754694658,This pull request is not suitable for automatic merging in its current state. The status or check suite Mac gradle_plugin_bundle_test has failed. Please fix the issues identified (or deflake) before reapplying this label. ,2021-01-05T15:09:02Z,anger
